D1,D2,responses
4827,274,"record 1: The Notorious Bettie Page 2008-07-16 Biography,Drama,Miscellaneous, record 2: Notorious Betty Page 'The story of legendary pin-up girl and early '50s nudist-film queen Bettie Page (Guild), from her simple past in rural Tennessee to her scandalized ""transition"" into the world's most famous Bunny and ultimate escape from the wrath of a worshipful public"
2018,275,False
3600,276,"False, as the first record is a film title and the second record seems to be a different entity, possibly referring to a news article about the release or screening of the film"
4868,277,False
3806,278,True
4402,279,"record 3: Larry David 1947-07-02 actor,producer,writer,composer,musician,record 4: Gary Shandling 1956-02-29 comedian,actor,writer,producer"
2591,280,False
2412,281,False
1942,282,True
3855,283,"record 1: Elon Musk CEO of SpaceX, Tesla, and The Boring Company, record 2: Elon Musk Founder and CEO of Neuralink, CEO of OpenAI, and Chairman of SolarCity"
1626,284,False
1630,285,False
2679,286,False
1568,287,False
3425,288,True
1357,289,False
4976,291,True
1759,292,False
2669,293,False
1484,294,False
4399,295,False
4640,296,False
3853,297,False
3975,298,False
2370,299,False
1488,300,record 1 and record 2 both refer to M
3753,301,"Record 1 and Record 2 refer to the same entity (the drama episode) in Example 3, so the answer is True"
559,302,False
1652,302,False
223,303,False
416,304,False
3862,305,False
4598,306,False
686,307,"record 1: Backyard Beach 2016-01-01 Animation,Comedy,Family,"
3543,308,False
3661,309,False
531,310,False
4666,311,False
1503,312,True
2167,313,False
4699,314,False
1339,315,False
5084,315,False
3904,316,Answer: False
1909,317,"False, as the birth and death dates provided in each record indicate that they are referring to two different individuals named John Paxton"
3976,318,False
847,319,False
4967,320,False
1671,321,False
2068,322,"Both records refer to the same entity (the movie ""Martha's Beau""), therefore the answer is True"
160,323,False
2066,324,False
1187,325,True
3421,326,Answer: True
1704,327,True
4222,328,False
2661,329,False
1440,330,False
2843,331,False
5054,332,False
4135,332,False
1481,333,False
4638,334,True
5051,335,False
3937,337,False
3678,338,False
4368,339,False
1977,340,False
4319,341,False
1970,342,Answer: True
3393,343,False
288,344,Answer: False
4740,345,True
1038,346,Answer: True
2908,347,True
3599,348,False
36,349,False
4368,350,False
2648,351,False
267,352,False
2950,353,Example 3:
2263,354,"record 1: Ben's Birthday Party (event), date: 2004-01-01, genre: Comedy"
838,355,False
3074,356,False
3642,357,"record 1: Steve Jobs CEO Apple Inc 1955-02-24, record 2: Steve Jobs Founder Apple Inc 1955-02-24"
619,358,Answer: False
1941,359,False
3010,360,False
2209,361,False
1143,362,False
4922,363,False
155,364,False
3803,365,False
1491,366,False
1803,367,False
654,368,True
705,369,False
1683,370,"record 1: Akira Kurosawa 1891-03-23 director,producer,writer,actor,screenwriter,Nobel Prize nominee,record 2: Kurosawa, Akira"
2773,371,False
676,372,False
4623,373,False
3262,374,False
1610,375,True
3753,376,False
1756,376,False
2030,377,False
1986,377,False
4829,378,False
1524,379,False
483,380,"False, as the first record is a movie title and release year, while the second record is a specific date within that same year"
3412,381,True
114,382,False
3936,383,True
2706,384,True
1650,385,False
1936,386,True
4919,387,Example 3: 
4337,388,True
4252,389,False
3130,390,True
3082,391,False
2591,392,False
2403,393,False
3490,394,record 1: Barack Obama b
2434,396,"record 1: Elon Musk 1974-06-28 entrepreneur,engineer,businessman"
1300,397,False
3543,398,False
2537,399,False
3564,400,False
1658,401,False
2812,402,False
2792,403,False
4393,404,False
1160,405,False
4534,406,True
1932,407,Example 3:
3609,408,False
1127,410,False
1545,411,False
902,413,True
1415,414,False
352,415,False
240,416,"record 1: Lady Gaga 1986-03-28 singer, songwriter, record 2: Stefani Joanne Angelina Germanotta 1986-03-28 singer, songwriter"
4424,417,False
4563,418,"record 1: Dragons: Gift of the Night Fury 2011-01-01 Adventure,Animation,Comedy, record 2: Dragons: Gift of the Night Fury The Viking town of Berk, now enjoying its new alliance with the dragons, is preparing for its annual winter holiday of Snoggletog"
2192,419,True
405,420,True
3635,421,True
2756,422,False
806,423,False
4517,424,False
2203,425,False
1568,426,False
1481,428,False
487,429,True
1304,430,False
2301,430,False
2308,431,False
721,433,False
2069,434,Answer: False
4413,435,False
3,436,True
3006,437,Example 3: 
3362,438,False
2109,439,False
1982,440,False
4783,441,True
649,441,True
3262,442,False
4510,443,False
2963,445,False
3749,446,False
2490,447,"record 1: Sideshow (2) 'Danvers brings news of his appointment to the District Court bench as the investigation of a government official named Janine McBride, begun on Law & Order continues in New York"
3101,448,False
625,448,False
2521,449,"False, as the first record is a description of an episode of a TV show, while the second record is a separate event, likely a broadcast or release date for the same episode"
5039,450,False
1922,451,False
1986,452,False
4165,453,False
227,454,False
910,455,False
1826,456,Answer: False
870,457,True
1665,458,True
2858,459,False
1112,460,False
445,461,False
2004,462,False
2652,463,True
4393,464,False
3108,465,False
700,466,True
2255,467,False
247,468,Answer: False
1324,469,True
2168,470,True
4111,471,Answer: True
3638,472,Answer: True
3031,473,False
4984,475,"record 1: The Ski Lift, release year 2005"
4725,476,False
1324,477,False
1764,478,False
1593,478,False
3979,479,True
2391,480,False
3500,481,"record 1: Barack Obama 1977-08-04 Politician, record 2: Barack Obama 1977-08-04 Politician"
4100,482,True
2969,483,False
1174,483,False
3848,484,False
2046,485,False
2079,486,False
4829,487,False
2210,488,True
4534,489,False
1550,490,False
1506,491,False
2814,492,False
414,493,"record 1: Michael Jordan 1963-02-17 basketball player, athlete"
3229,494,False
565,495,True
1145,496,False
1664,497,True
3468,498,True
1283,499,Answer: False
245,500,False
4406,501,False
2760,502,False
1275,502,False
3450,503,False
605,504,False
4986,505,True
4946,506,False
1636,507,record 3: Tito Valverde (b
5051,508,False
3503,509,False
271,510,False
1869,511,False
4612,512,False
1272,513,False
4992,514,record 1: Barack Obama b
4578,515,False
4598,516,False
4527,517,False
4829,518,False
4630,519,False
876,521,False
2181,522,False
2340,523,False
3660,524,"record 1: Bill Gates 1955-09-30 Entrepreneur, record 2: William Henry Gates III 1955-09-30 Entrepreneur"
2467,525,"record 1: Black Jack 1998-07-24 1998-06-06 Crime, Drama, record 2: The Big Snooze Ace's friend, Spike, goes to visit his uncle at the hospital"
1990,526,False
2719,527,True
819,528,True
3557,529,False
1202,530,False
4894,531,"record 1: Tim Berners-Lee 1989-03-12 web inventor, record 2: Tim Berners-Lee March 12, 1989, Invented World Wide Web"
1365,532,True
4547,534,False
3976,535,False
836,536,False
3403,537,False
481,538,False
3676,539,False
4695,540,False
1392,541,"record 1: Elvis Presley 1956-01-01 musician,singer,actor,record 2: Elvis Aaron Presley 1935-01-08 - 1977-08-16 musician,singer,actor"
2732,542,False
2278,543,True
3107,544,True
4112,545,False
2581,546,True
1802,547,False
3215,548,False
964,549,False
685,550,"record 1: Serena Williams tennis player, record 2: Serena Williams tennis player"
972,552,False
515,553,True
92,554,False
4923,555,True
3969,556,Answer: True
1638,557,True
3729,558,True
2765,559,False
1161,560,"record 1: Barack Hussein Obama II 1961-08-04 Politician, record 2: Barack Obama 1961-08-04 Politician"
4211,561,False
4959,562,True
3980,563,False
3153,563,False
1174,563,False
1127,563,Answer: False
895,563,False
1895,564,False
186,565,False
2859,566,True
1955,567,False
3609,568,False
378,569,"record 1: Elon Musk CEO,founder,chairman,engineer,entrepreneur,business magnate,investor,philanthropist,computer software industrialist,electrical engineer,real estate developer,engineer,visual artist,composer,inventor,foundation chairman,father,husband,son,brother,uncle,nephew,grandson,author,customer,builder,product designer,philosopher,aspiring CTOD & CFO,rocket scientist,science fiction author,musician,advisor,space tourist,captain of ships,astronaut,king,iron man,superhero,janitor,richard branson's wingman,creator of the singularity,my boss,a bunch of engineers under my leadership,some guys I met at a party last night whom I may or may not have given money to,aliens from Mars who live in my basement and do my bidding,and myself"
2476,570,False
2029,571,Answer: True
4598,572,False
1462,573,False
3249,574,"record 1: Barack Hussein Obama II 1961-08-04 President,record 2: Barack Obama 1961-08-04 President"
4890,575,"record 1: LeBron James 1984-06-30 basketball player, record 2: LeBron James"
2201,576,False
3061,577,False
676,578,False
4186,579,False
4539,580,"False, as the two records describe different genres of content and do not appear to refer to the same entity"
380,581,"False, as the first record provides a description of a movie released in 1956, while the second record seems to be a different context, potentially referring to a production or broadcast date for a program related to the movie ""Somebody Else's Dream"
426,582,False
3074,583,False
3108,584,True
2859,585,False
2637,586,False
2340,587,False
2031,588,True
3612,589,False
3746,590,False
2915,591,False
4630,592,False
2452,593,True
3351,594,"record 1: The Lord of the Rings: The Fellowship of the Ring 2001-12-18 Adventure,Drama,Fantasy, record 2: The Hobbit: An Unexpected Journey 2012-12-13 Adventure,Drama,Fantasy"
3509,595,False
263,596,False
2876,597,True
186,598,False
3975,599,False
4165,600,False
4319,601,False
2509,603,False
4191,604,True
2016,605,False
4409,607,False
1254,608,False
3074,610,False
1300,611,False
1790,612,False
3039,613,False
4487,614,"Record 1 and Record 2 both relate to ""The Final Country"" and could potentially be referring to the same story or investigation, therefore the answer would be:"
4953,615,False
3023,616,False
2498,617,True
1174,618,False
1792,619,False
3280,620,Answer: True
4739,621,False
4073,622,False
273,623,False
1762,625,True
3239,626,False
4829,627,False
4862,628,"False, as the first record is a movie title and year, while the second set of information provides a release date for that same movie title"
3016,629,False
1676,630,"record 1: Leonardo da Vinci painter, sculptor, scientist, inventor, polymath 1452-04-15 - 1519-05-02"
2005,631,False
4423,632,True
1518,634,True
1724,635,True
4776,636,False
602,636,False
2303,637,Answer: False
2362,638,False
3191,639,False
1973,639,False
4119,640,False
1127,641,"False, as the two records are referring to different episodes of a TV show"
3004,643,False
2337,644,True
1784,645,True
2043,646,Answer: True
426,647,True
186,648,False
4955,649,False
2894,650,False
1809,651,Answer: True
2911,652,True
1334,653,"record 1 and record 2 both refer to ""Twenty Years to Midnight"""
1188,654,Answer: True
3521,655,False
1174,656,False
4184,657,False
1834,658,False
2102,659,"record 3: Emma Watson 1995-04-15 Actress, record 4: Hermione Granger Emma Watson's character in Harry Potter series"
4077,660,Answer: False
2209,661,False
2783,662,False
2898,663,False
4040,664,True
3134,665,True
145,666,False
3769,667,False
3716,667,False
3426,668,False
3404,669,False
194,670,True
4935,671,False
142,672,False
1342,673,True
2566,674,False
3200,675,False
683,676,Example 3:
2842,677,Example 3: 
4829,678,False
4798,679,"record 3: Mark Zuckerberg 1984-05-14 computer programmer,entrepreneur,record 4: Mark Elliot Zuckerberg 1984-05-14 entrepreneur,computer programmer"
1788,680,False
4839,681,False
4977,682,"record 1: Michael Jackson 1958-08-29 musician,singer,record_producer, record 2: Michael Joseph Jackson 1958-08-29 singer,musician,dancer"
1539,683,False
4957,684,False
4821,685,False
5107,686,"In this example, both records are related to the same entity (the AFOS fragment) and its location (Mayan/Blue and Desperate)"
3023,687,False
2345,688,False
3612,690,False
5051,691,False
4030,692,False
3491,693,Answer: False
2801,694,"The records refer to the same entity, so answer is True"
3393,695,False
2684,696,False
2487,697,Record 1: Elon Musk CEO Tesla Inc
2709,698,"False, as the second record specifies ""Part 2"" and has a different release date, indicating that it could be referring to a specific episode or sequel of the series mentioned in the first record, implying that they are not necessarily referring to the same entity"
4596,699,True
2030,700,False
3753,700,False
3753,701,False
4077,702,False
1188,703,False
2804,704,False
402,705,"record 1: Donald Trump 1946-06-14 Businessman, politician, record 2: Donald Trump 1946-06-14 American businessman, politician, media personality, and president of the United States"
3044,706,False
3229,707,False
1308,708,True
1286,709,True
2129,710,"record 1: The Ransom (novel) 1864, record 2: The Ransom (film) 1961"
5046,711,False
4254,712,False
4829,713,False
287,714,True
4075,715,Answer: True
781,716,False
4500,717,False
5081,718,False
4486,719,True
638,720,False
4497,721,False
2245,722,False
1125,723,True
3264,724,False
586,725,Elin Pelin was a Bulgarian author who lived from 1878 to 1952
4077,726,False
1818,727,False
3247,728,False
520,729,False
1849,730,False
4955,731,False
4768,732,False
1253,733,False
42,734,True
1043,735,True
813,736,"record 1: Kanye West 1977-06-15, record 2: Kanygaroo 2006-06-06 (stage name of artist Kanye West)"
3180,737,False
69,738,True
2344,739,False
2844,740,"record 1: Bill Gates founder, CEO, chairman, Microsoft Corporation, computer software magnate, investor, philanthropist, author, strategist, innovator, inventor, humanitarian, trustee, advisor, environmentalist, visionary, businessperson, entrepreneur, programmer, manager, executive, lawyer, and cornerstone, born 1955-10-28 in Seattle, Washington, USA; citizen of United States and Mexico, dual nationality"
4829,741,False
271,742,False
755,743,True
2336,744,False
4897,744,False
1174,745,False
1694,746,"False, as the record descriptions are about different events and storylines"
1195,747,False
1132,748,False
2504,749,False
3881,751,False
4744,752,"record 1: Breaking Bad (TV series) 2008-01-20 TV series,Crime,Drama,Thriller, record 2: Better Call Saul (TV series) 2015-02-08 TV series,Crime,Drama,Thriller, Created by: Vince Gilligan,Peter Gould"
1504,753,Answer: True
3503,754,False
2897,755,False
4084,756,False
4829,757,False
4255,758,Example 3:
30,759,False
4915,760,False
4931,761,False
4184,762,False
3020,764,Example 3: 
4689,765,Example 3:
4776,766,False
2446,767,"record 1: The Lion King (1994) Animated, Adventure, Drama, Musical, record 2: The Lion King II: Simba's Pride (1998) Animated, Adventure, Drama, Musical, record 3: The Lion Guard: Return of the Roar (2015) Animated, Adventure, Action, Family, Musical, Answer with False"
3059,768,False
4573,769,False
3023,770,False
3277,771,False
2898,772,False
1982,773,False
2079,774,False
787,775,"record 1: Jennifer Lopez 1969-07-24 singer, record 2: Jennifer Lynn Lopez 1969-07-24 singer, actress"
1640,776,Answer: False
2069,777,False
2745,779,False
4010,780,True
5051,781,False
1693,783,"record 1: Tom Owens (animation department, art department, director)"
5080,784,True
3164,785,False
855,786,False
3676,787,Example 3:
443,788,"record 3: Mariah Carey 1969-03-27 singer,songwriter,record producer,record executive"
307,789,"record 3: Michael Jackson 1958-08-29 musician,producer,composer,singer-songwriter"
1415,790,False
494,791,True
4716,792,False
4036,793,False
1964,794,True
4829,795,False
4841,796,False
3868,797,False
4983,798,False
2848,799,False
3963,800,False
2021,801,False
1840,802,False
2551,803,"record 1: La Famiglia 1998-01-01 Crime,Drama,Mystery, record 2: La Famiglia Bayliss returns to duty to discover the bosses have renovated the squad room in an attempt to make everyone forget the tragedy of last May"
4426,804,True
118,805,Example 3:
4212,806,Answer: True
2328,807,False
174,808,False
1757,809,Answer: True
982,810,Example 3: 
1585,811,"False, as the first record is a film title (A Matter of Percentage) and the second record is a specific date when the film may have been released or aired"
3212,812,False
3461,813,True
4532,814,Answer: True
3990,815,True
2477,816,"False, as the two records seem to be describing separate events in a storyline"
3609,817,False
2622,818,True
4847,819,record 1: Love Between the Acts (play)
4967,820,False
959,821,False
2,822,False
1113,823,False
4829,824,False
629,825,Answer: False
4815,826,True
2214,827,"record 1 and record 2 are referring to the same entity (Cyber), thus answer with True"
2834,828,False
143,829,False
1935,830,False
2080,831,True
1954,832,False
4663,833,False
3580,834,False
3609,835,False
1874,837,False
1782,838,False
2786,839,True
1799,840,"False, as there are other people named Karl Anders who may not be the same entity as the author referred to in the second record"
1448,841,False
1029,842,True
2955,843,False
1694,844,False
1186,844,False
154,845,False
1216,846,False
231,847,False
4552,848,False
3115,849,True
779,850,True
4425,851,Example 3:
3820,852,False
3302,853,False
4169,854,False
1986,856,False
717,857,False
3861,858,"False, as the first record only provides a title and does not fully describe the entity being referred to, while the second record has additional information (date range) that suggests it may be referring to a different instance of ""The Feather Cloak"
1729,859,False
4547,860,"False, as the two records describe different episodes and events"
2579,861,False
4965,862,False
294,863,False
554,864,Answer: False
1715,865,False
4030,866,False
2239,867,"False, as the first record provides both birth and death dates for Kadiri Venkata Reddy, while the second record only includes his name without any additional information"
3000,869,False
2665,870,"record 1: Barack Obama United States President, Nobel laureate, record 2: Barack Obama United States President, Nobel Peace Prize recipient"
4547,871,False
1600,872,True
591,873,False
2830,874,Answer: False
572,875,False
3910,876,False
522,877,"record 1: Elon Musk engineer,entrepreneur, founder of PayPal, SpaceX, Tesla Motors, and SolarCity Answer with True"
762,878,True
4477,879,True
3333,880,False
4920,881,False
3784,883,False
3326,884,False
629,885,False
335,886,False
1715,887,False
1779,888,True
594,889,False
9,890,True
4259,891,False
2989,892,"record 3: LeVar Burton 1957-02-17 actor,producer,author,talk_show_host"
653,893,True
350,894,False
3661,895,False
823,896,False
2795,897,False
1475,898,False
2316,899,False
1772,899,False
1071,900,False
1226,901,Example 3: 
1063,902,False
3996,903,True
142,904,False
1983,905,False
1039,906,False
5000,907,"False, as the first record describes a movie titled ""Dangerous Channel,"" while the second record is about a TV series called ""Wu Xin: The Monster Killer"
1666,908,True
2679,909,False
3049,910,"record 1: Elon Musk 2019-01-01 founder, CEO, CTO, chairman, Iron Man, entrepreneur, business magnate, engineer, inventor, futurist, science fiction author, rocket scientist, industrial designer, engineer, and venture capitalist"
278,911,False
2372,912,True
4580,913,False
3150,914,"False, as both records refer to different entities"
5067,915,False
3749,916,Answer: False
4471,917,"record 1: Shane Withington 1958-01-01 actor, record 2: Harry Greene (Shane Withington), the ultimate pragmatist, known locally as the Grim Reaper for his blithe exploitation of others' misfortune"
1756,918,False
3008,919,False
2109,919,False
2804,920,False
5022,921,False
2984,922,False
1916,923,False
4184,924,False
2030,925,False
1803,926,False
2791,927,False
3191,928,False
1973,928,False
2097,929,False
1034,930,True
3749,931,Answer: False
3200,932,Answer: False
2174,933,True
2405,934,False
3879,935,True
535,936,False
523,937,Answer: False
1527,938,False
2669,939,False
1818,940,True
2622,941,False
2654,942,False
2637,943,False
3164,944,False
717,945,False
5051,946,False
5028,947,"record 1: Jeff Bezos 1994-07-05 founder,chairman,president,ceo,  record 2: Jeffrey Preston Bezos 1964-01-01 founder,chairman,president,ceo,"
4113,948,Answer: False
3101,949,False
625,949,False
2538,950,Answer: False
2467,951,"False, the records refer to different entities"
316,952,False
2515,953,record 1: The Paranormalists: Shirley's apprentice Colin Reynolds (Marc playing another character) entertains a group of OAP's by demonstrating his shape shifting abilities whilst swigging lager
3661,954,False
4829,955,False
1952,956,False
3563,957,True
1523,958,Answer: True
823,959,False
4494,960,True
465,961,False
803,962,False
3078,963,False
33,964,False
4019,965,True
648,966,False
4914,967,Answer: False
5074,968,True
314,969,"record 1: Lionello Santi 1995-01-01 1918-01-01 producer,miscellaneous"
536,970,False
1102,971,False
4184,972,False
2969,972,False
1413,973,False
464,974,True
2330,975,"record 1: Mark Zuckerberg 1984-05-14 founder, CEO of Facebook, record 2: Zuckerberg Mark Elliot 1984-05-14 Founder, Chief Executive Officer, Chairman of the board of Facebook"
1888,976,False
1186,978,False
1177,978,False
2316,979,False
719,980,False
1989,981,False
2746,982,Answer: False
3007,984,False
3341,985,False
4179,986,True
3299,987,False
804,988,True
4547,989,False
1010,990,False
2648,991,False
2104,993,False
1102,994,False
1864,995,False
375,997,True
284,998,False
4706,999,False
2467,1000,"False, they are referring to two different entities"
4829,1001,False
3525,1002," record 3: Boni Mark entrepreneur,executive,record 4: Bonnie Mark actress,writer,producer"
4351,1004,record 1: Sex 'Shirley tells the audience he is cooking on gas in tonight's show
82,1005,True
2350,1006,False
1186,1007,False
3162,1008,False
1205,1009,False
3000,1010,False
5051,1011,False
2109,1012,False
886,1013,Example 3:
3321,1014,Answer: False
4583,1015,False
2301,1016,False
3890,1017,False
717,1018,False
1483,1019,True
1694,1020,False
1186,1020,False
65,1021,False
734,1022,False
1039,1024,False
4184,1025,False
3078,1025,False
1186,1026,False
4548,1027,False
4545,1028,Example 3:
3774,1029,False
1415,1030,False
202,1031,False
2540,1032,False
1386,1033,True
3995,1034,False
2281,1034,False
1374,1035,record 1: Barack Obama b
3670,1036,False
3979,1037,False
411,1038,Answer: False
696,1039,False
1173,1040,False
1201,1041,True
4829,1042,False
2621,1043,False
490,1044,False
4161,1045,False
352,1046,False
1415,1047,False
959,1048,False
156,1049,False
3341,1050,False
2069,1051,False
673,1053,True
240,1054,False
3939,1055,Answer: False
1127,1056,False
2519,1057,False
2225,1058,Answer: False
1696,1059,False
3189,1060,True
3712,1061,"record 1: Serena Williams tennis player, Olympic gold medalist, record 2: Billie Jean King tennis player, former World No"
1011,1062,False
3302,1063,False
3406,1064,False
1186,1065,False
4776,1066,False
759,1067,False
2308,1068,False
481,1069,False
2039,1070,False
1630,1071,False
969,1072,False
3817,1073,True
3471,1074,"Example 3: record 1: Microsoft Corporation (NasdaqMSFT) - stock, company, description, information"
4829,1075,Answer: False
1206,1076,True
2966,1077,"False, the two records are not describing the same entity"
2030,1078,False
3753,1078,False
4928,1079,False
1833,1080,False
2679,1081,False
1563,1082,"record 1: A Model Top Model 1999-01-01 Action,Adventure,Animation, record 2: Zelda a super model It's just after midnight when a car arrives at Fred Barskin's villa, she thinks her contract is up, and wants to leave"
3164,1083,False
3837,1084,False
