D1,D2,responses
389,15,"record 1: Altec Lansing Orbit-MP3 Portable Audio System - IM207 Altec Lansing Orbit-MP3 Portable Audio System - IM207/ Fusion360 Technology/ Plays For Up To 24 Hours On 3 AAA Batteries/ Shock-Resistant/ Personal Configuration, record 2: Altec Lansing Muziq-M100 Wireless Bluetooth Speaker - IM210 Altec Lansing Muziq-M100 Wireless Bluetooth Speaker - IM210/ Up To 10 Hours Of Playback On A Single Charge, record 3: Ultimate Ears MEGABOOM Portable Waterproof Bluetooth Speaker - M410UE Ultimate Ears MEGABOOM Portable Waterproof Bluetooth Speaker - M410UE/ Up To 20 Hours Of Playback On A Single Charge, record 4: Jawbone BIG JAMBOX Wireless Speaker (Black) - JBX150BLK Jawbone BIG JAMBOX Wireless Speaker (Black) - JBX150BLK/ Up To 15 Hours Of Playback On A Single Charge"
448,16,False
238,16,False
218,16,Answer: False
59,16,Answer: True
1075,17,True
1016,17,"record 1: Brother MFC-7820CDW Printer - MFC-7820CDW/ Color Inkjet Printer, Copier, Fax Machine, And Scanner With Ethernet And Wireless Network Connectivity/ Prints Up To 4800 x 1200 Optimized DPI/ 25 Page ADF/ 2"
461,17,True
344,17,False
1014,18,False
227,18,False
99,18,True
89,18,True
1018,19,"record 1: Samsung Galaxy S6 SM-G920 Coral Blue Factory Unlocked Cell Phone with Android Lollipop, Record 2: Samsung Galaxy S6 (SM-G920W8) US WCDMA Factory Unlocked Cell Phone with Android Marshmallow"
1017,19,False
824,19,True
407,19,False
1014,20,"record 1: Adobe Creative Cloud Complete Plan (1 Year) - CCSSD1YR Adobe Creative Cloud Complete Plan (1 Year) - CCSSD1YR/ Includes Photoshop, Illustrator, InDesign, Dreamweaver, Premiere Pro, After Effects, Acrobat DC, and Adobe Muse (all latest versions)/ Use on two computers/ 1TB of cloud storage"
598,20,False
99,20,Answer: False
89,20,True
151,21,False
96,21,False
32,21,"record 1: Lenovo IdeaPad Yoga 2 Pro Convertible Touchscreen Laptop - 80B104U, record 2: Lenovo IdeaPad Yoga 2 11 Convertible Touchscreen Laptop - 80B103U"
25,21,Answer: True
1074,22,True
770,22,False
618,22,False
560,22,False
452,23,False
449,23,Answer: False
165,23,False
63,23,Answer: True
407,24,True
295,24,False
288,24,False
116,24,"False, as although both products are from Netgear and are wireless access points, the specific models mentioned (WPN802NA and WG102NA) are different and have different features (such as support for legacy devices and encryption standards)"
778,25,False
407,25,True
295,25,Answer: False
116,25,Answer: True
434,26,False
288,26,True
106,26,False
100,26,True
1030,27,False
128,27,True
127,27,True
5,27,False
658,28,False
657,28,False
128,28,True
127,28,True
584,29,False
192,29,False
138,29,False
126,29,True
217,30,False
138,30,True
128,30,False
127,30,False
429,31,True
199,31,False
142,31,Answer: False
112,31,False
287,32,False
252,32,False
165,32,True
8,32,False
752,33,False
252,33,"record 1: Logitech Harmony 650 Advanced Universal Remote Control for Cable and Satellite TVs, PCs, Macs, Media Center Extenders, Game Consoles - 966-000287 Logitech Harmony 650 Advanced Universal Remote Control for Cable and Satellite TVs, PCs, Macs, Media Center Extenders, Game Consoles - 966-000287/ LCD Display/ One Touch Activities/ Intuitive Color Interface/ Learning Keyboard Programming/ Infrared And Radio Frequency (Rf) Control Technology/ Dialed Keypad/ Black Finish"
40,33,False
2,33,Answer: True
329,34,Answer: False
145,34,Answer: False
32,34,"If the two records are describing different phone models, then the answer would be False"
11,34,Answer: False
329,35,"record 1: Intel Core i5-6300U Processor (3M Cache, 3"
145,35,record 1: Canon EOS Digital SLR Camera Body - Kiss X5 - DIGIC 4+ Technology - EF-S 18-55mm IS II Lens Kit - Black - 2000C002 Canon EOS Digital SLR Camera Body - Kiss X5 - DIGIC 4+ Technology - EF-S 18-55mm IS II Lens Kit - Black - 2000C002/ EOS Rebel T6s/ 18
32,35,True
11,35,True
417,36,False
416,36,False
173,36,False
34,36,False
640,37,True
639,37,False
638,37,False
8,37,Answer: False
1052,38,False
237,38,False
214,38,False
97,38,True
1051,39,False
756,39,False
20,39,False
19,39,False
339,40,False
289,40,False
20,40,True
19,40,True
164,41,False
30,41,True
29,41,"True, as both records refer to the Sanus Euro Foundations speaker stand series"
28,41,False
399,42,False
65,42,record 1: Samsung ML-2160 Laser Printer - M2860UW Samsung ML-2160 Laser Printer - M2860UW/ Print Resolution up to 2400 x 600 Optimized DPI/ Scan Resolution up to 1200 x 1200 Optimized DPI/ Print Speed up to 21 Pages per Minute (ppm)/ Scan Size up to Legal (8
64,42,"record 1: RCA RL4000D 40"" Class LED Ultra HDTV - BLACK RCA RL4000D 40"" Class LED Ultra HDTV - BLACK/ Ultra High Definition (UHD) Resolution (3840 x 2160 Pixels)/ Direct-lit LED Panel Technology/ Active Noise Canceling Sound/ MHL/ USB Media Player"
24,42,True
634,43,False
30,43,"record 1: TP-Link TL-RJ45X1000 RJ45 Keystone Jack - 2301 Keystone RJ45 Jacks, Package of 100 TP-LINK TL-RJ45X1000 RJ45 Keystone Jacks, Package of 100/ Push-in/ Pull-out/ UPC: 798642953875"
29,43,True
1,43,False
256,44,record 1: Bosch PST 110 J II Reciprocating Saw - GCE110JII Bosch PST 110 J II Reciprocating Saw - GCE110JII/ 7 Amp Motor/ Stroke Length: 1 in
25,44,False
15,44,True
14,44,True
686,45,"record 1: Samsung 32"" HD LED Smart TV (UN32M4500) - UA32M4500UA Samsung 32"" HD LED Smart TV (UN32M4500) - UA32M4500UA/ 60Hz Refresh Rate/ Motion Rate 720/ HD Resolution/ LED Backlight Technology/ Clear Motion RATE HC100/ 2 x HDMI Ports/ USB Connectivity/ PC Input/ VGA Input"
585,45,True
171,45,True
118,45,False
359,46,False
115,46,False
62,46,record 1 and record 2 both refer to Sanus wall mounts for flat panel TVs
60,46,False
114,47,False
28,47,False
27,47,record 1: Lenovo IdeaPad Y510 15
19,47,False
114,48,False
60,48,False
28,48,True
27,48,True
659,49,False
658,49,False
657,49,False
88,49,True
400,50,Answer: False
329,50,True
190,50,"record 1: Toshiba Satellite S500 laptop - T200 series, Intel Core i7-3630QM Processor, 8GB DDR3 RAM, 500GB HDD, NVIDIA GeForce GT 720M graphics card, Windows 7 Home Premium, Silver"
32,50,True
760,51,"record 1: Samsung LC49RG90DS/FXZA 49"" Curved Gaming Monitor - LED, record 2: Samsung CJG528 49"" Super Wide Dual QHD Monitor (LC49GM70) Answer with True"
429,51,"record 3: HP LaserJet Pro M277dw Printer - B915a HP LaserJet Pro M277dw Printer - B915a/ Wireless, Ethernet & USB Connectivity/ Duplex Printing (Up To 20 Pages Per Minute), record 4: HP LaserJet Pro MFP M281dw Printer - A536A HP LaserJet Pro MFP M281dw Printer - A536A/ Wireless, Ethernet & USB Connectivity/ Duplex Printing (Up To 20 Pages Per Minute), record 5: HP LaserJet Pro MFP M279fdw Printer - B218A HP LaserJet Pro MFP M279fdw Printer - B218A/ Wireless, Ethernet & USB Connectivity/ Duplex Printing (Up To 20 Pages Per Minute), Answer with True"
112,51,Answer: True
82,51,"record 1: Samsung LCD 24"" Class (21"
115,52,True
87,52,"record 1: SanDisk Ultra Dual USB Type-M & microUSB Flash Drive Adapter - SDBUSC4-128G-G46 SanDisk Ultra Dual USB Type-M & microUSB Flash Drive Adapter - SDBUSC4-128G-G46/ Capacities: 128GB, 64GB, 32GB, 16GB/ Speed: up to 150MB/s Read, up to 110MB/s Write, MicroSDXC UHS-I Card Adapter/ Compatibility: Windows, Mac, microSD, microSDHC & microSDXC cards"
62,52,False
60,52,False
572,53,True
150,53,False
50,53,False
0,53,True
731,54,"record 1: Lenovo ThinkPad T480 - 20K5007US Lenovo ThinkPad T480 - 20K5007US/ Intel Core i5-8265U Processor/ 8GB DDR4 RAM/ 256GB PCIe SSD/ 14"" FHD (1920x1080) IPS Anti-Glare Display/ Intel UHD Graphics 610/ Windows 10 Pro/ Backlit Keyboard/ Integrated Webcam and Array Microphones/ HDMI, USB Type-C, USB 3"
692,54,record 1: Honda Civic LX Sedan 4dr - 2
609,54,Answer: False
40,54,Answer: True
1042,55,False
170,55,False
50,55,True
21,55,False
256,56,False
25,56,False
15,56,True
14,56,record 1: LG 32LB480 Monitor - M32LB480 LG 32LB480 Monitor - M32LB480/ Screen Size Measured Diagonally - 31
329,57,True
32,57,True
11,57,Answer: False
9,57,True
86,58,False
13,58,False
12,58,True
3,58,False
176,59,"record 1: Panasonic TC-L47U60E 47"" 4K Ultra HD Smart LED TV - B225A9B30 Panasonic TC-L47U60E 47"" 4K Ultra HD Smart LED TV - B225A9B30/ True 4K Resolution/ High Dynamic Contrast Ratio/ HDR Compatibility Answer with True"
115,59,"record 1: HP Deskjet J4970 All-in-One Printer - J4970 HP Deskjet J4970 All-in-One Printer - J4970/ AirPrint and Mopria Certified for Wireless Printing from iPad, iPhone, and Android Devices/ Print From Smartphones and Tablets via Wi-Fi Direct or a Network/ 2"
62,59,True
60,59,record 1: Lenovo ThinkPad X1 Carbon Gen7 - 20QR00KUS Lenovo ThinkPad X1 Carbon Gen7 - 20QR00KUS/ Intel Core i5-8365U Processor/ 8GB DDR4 Memory/ 256GB PCIe NVMe SSD/ Intel UHD Graphics 620 (Integrated)/ Windows 10 Pro/ Keyboard and Touchpad Integrated/ Backlit Keyboard/ Spill-Resistant Keyboard/ 14
799,60,False
796,60,False
795,60,False
794,60,"The records refer to the same entity, as record 1 describes a charger that is compatible with both Canon NB-2L and NB-2LH batteries, while record 2 refers specifically to the NB-2LH battery, which is also compatible with the charger described in record 1"
799,61,False
794,61,False
168,61,False
52,61,Answer: True
86,62,False
22,62,True
12,62,False
3,62,False
154,63,False
81,63,False
48,63,True
47,63,Answer: False
799,64,Answer: False
796,64,False
795,64,record 1 and record 2 refer to different entities
794,64,record 1 and record 2 are referring to different entities
1066,65,Answer: False
141,65,False
58,65,Answer: True
25,65,False
799,66,True
795,66,False
794,66,False
199,66,False
997,67,False
988,67,False
798,67,True
777,67,False
760,68,False
429,68,False
112,68,record 1: Dell XPS 13 Ultrabook - 9350 Dell XPS 13 Ultrabook - 9350/ 2nd Generation Intel Core i5-i7 Processor/ Windows 7/ Ultra Sharp HD Anti-Glare Display/ SSD Storage/ Mini DisplayPort Output
82,68,True
760,69,True
429,69,record 1: Nike Air Max 97/1 Premium Men's Shoes - CJ7724-300 Nike Air Max 97/1 Premium Men's Shoes - CJ7724-300/ Breathable Textile Upper/ Lightweight Phylon Midsole/ Air Unit in Heel
112,69,record 1: ASUS ROG Zephyrus GX700 Laptop - GA71ASP-BH66 ASUS ROG Zephyrus GX700 Laptop - GA71ASP-BH66/ Intel Core i7 Processor/ 256GB PCIe NVMe M
82,69,True
818,70,True
640,70,False
639,70,Answer: False
8,70,False
176,71,False
115,71,False
87,71,True
60,71,False
115,72,False
87,72,Answer: False
65,72,True
64,72,True
62,72,False
176,73,False
164,73,"record 1: Lenovo Y40-80B065F US Notebook PC Intel Core i7-4702HQ 14"" FHD IPS Anti-Glare Multi-Touch NVIDIA GeForce GT840M LE RAID 1TB SSD Windows 8"
87,73,False
80,73,False
115,74,False
87,74,record 1: JBL Flip 5 Waterproof Portable Bluetooth Speaker - Black JBL Flip 5 Waterproof Portable Bluetooth Speaker - Black/ Wireless Bluetooth Streaming/ Up to 12 Hours of Playtime/ IPX7 Waterproof/ PartyBoost Technology Answer with True
65,74,True
64,74,True
62,74,False
1051,75,False
756,75,False
164,75,False
80,75,True
605,76,False
247,76,False
72,76,Answer: True
61,76,True
633,77,False
247,77,False
228,77,False
72,77,True
61,77,True
952,78,True
938,78,False
698,78,False
123,78,Answer: True
48,79,True
47,79,True
20,79,False
19,79,False
241,80,Answer: False
226,80,True
225,80,True
153,80,True
78,80,Answer: True
1015,81,False
778,81,False
344,81,False
194,81,True
869,82,False
605,82,False
315,82,record 1 describes a specific Denon AV receiver model (AVR3808CI) and its features such as network connectivity and compatibility with certain audio formats
124,82,True
110,83,False
96,83,False
94,83,True
93,83,False
110,84,True
109,84,Answer: True
96,84,Answer: False
93,84,True
110,85,False
95,85,"record 1: ASUS Eee Pad Transformer TF101T-A1-BL (32GB) Wi-Fi+Cellular, Slate (Black) - ME475T-A1B1Z/ Android 3"
92,85,Answer: False
91,85,Answer: False
110,86,Answer: False
96,86,False
94,86,False
93,86,True
110,87,False
95,87,True
94,87,False
93,87,Answer: False
955,88,True
433,88,True
198,88,True
96,88,True
433,89,False
198,89,True
110,89,False
96,89,False
756,90,Answer: True
726,90,Answer: False
425,90,Answer: False
24,90,True
434,91,False
288,91,False
106,91,Answer: True
100,91,"record 1: Dell P2715H 27"" Monitor - S2715H Dell P2715H 27"" Monitor - S2715H/ In-Plane Switching (IPS) Panel Technology/ Portrait and Landscape Orientation/ Energy Star Certified/ HDMI, DisplayPort, Mini DisplayPort, USB Downstream and Upstream Ports"
756,92,Answer: False
726,92,True
24,92,False
20,92,False
998,93,"Both records refer to the same model, Netgear ProSafe JGS524F, so the answer is True"
953,93,False
288,93,False
100,93,False
1059,94,True
510,94,False
143,94,False
96,94,False
1071,95,"Both records refer to Logitech products, but they are not describing the same product"
1044,95,Answer: False
1040,95,False
409,95,True
432,96,False
110,96,True
94,96,False
93,96,True
392,97,False
110,97,True
94,97,True
93,97,False
956,98,False
955,98,Answer: False
110,98,Answer: False
109,98,True
955,99,False
433,99,True
109,99,False
96,99,False
110,100,True
109,100,True
94,100,False
93,100,False
366,101,True
67,101,False
55,101,True
49,101,Answer: True
1066,102,True
1045,102,False
88,102,False
58,102,False
1052,103,Answer: False
861,103,Record descriptions refer to different entities
403,103,Answer: True
97,103,False
997,104,False
988,104,True
777,104,False
172,104,False
332,105,False
330,105,False
57,105,Answer: True
56,105,True
332,106,False
330,106,False
159,106,Answer: False
85,106,Answer: False
56,106,Answer: True
308,107,"record 1: Lenovo IdeaPad Y700-13ISK Laptop - Intel Core i5-6200U Processor, 8 GB RAM, 256 GB SSD, Windows 10 Home, Silver - 81FY00B6US Lenovo IdeaPad Y700-13ISK Laptop - Intel Core i5-6200U Processor, 8 GB RAM, 256 GB SSD, Windows 10 Home, Silver - 81FY00B6US/ 6th Generation Intel Core i5-6200U Processor (Up to 3"
289,107,"record 1: Samsung UN43F6500FXZA Curved 43-Inch 4K Ultra HD Smart LED TV (2017 Model) - UN43F6500FXZA/ 43"" Screen Size/ 4K Ultra HD Resolution/ LED Display Technology/ Motion Rate 1200/ 3 HDMI Ports"
77,107,True
71,107,"Both records are referring to the same entity, as they both describe a Panasonic Genius countertop microwave in white (NNH965WH) and the second record simply provides an alternate model number (NN-H965BF) for the same product"
269,108,False
268,108,Answer: False
77,108,"The records refer to the same entity, as both descriptions refer to the Panasonic Genius Countertop Microwave model NNH965, one in black (NNH965BK) and the other in white (NN-H965WF)"
71,108,True
1015,109,False
778,109,Answer: False
344,109,True
194,109,True
785,110,False
307,110,False
306,110,False
162,110,True
873,111,False
483,111,False
175,111,False
76,111,True
999,112,True
284,112,True
260,112,False
104,112,True
963,113,"record 1: Lenovo IdeaPad Yoga 710-13 G5 2-in-1 Laptop - 81QC054US Lenovo IdeaPad Yoga 710-13 G5 2-in-1 Laptop - 81QC054US/ Windows 10, 6th Gen Intel Core i5-6200U Processor, 13"
395,113,False
282,113,True
77,113,False
1017,114,False
1016,114,True
1014,114,False
557,114,False
785,115,False
264,115,False
219,115,False
162,115,False
776,116,False
670,116,False
196,116,True
53,116,True
332,117,False
330,117,False
307,117,False
306,117,True
332,118,False
330,118,False
307,118,True
306,118,False
119,119,Answer: False
65,119,record 1: LG Electronics 65LB7800PTA OLED TV - 65LB7800PTAC LG Electronics 65LB7800PTA OLED TV - 65LB7800PTAC/ Self-Lighting Pixel Technology/ Cinema Screen Design with FilmMaker Mode and HDR Effect/ ThinQ AI Technology/ WebOS 3
64,119,"record 1: Dell Latitude E7450 Laptop - WW8P9A-BKEL2 Dell Latitude E7450 Laptop - WW8P9A-BKEL2/ Intel Core i5-6300U Processor (3M Cache, 2"
62,119,"record 1: SanDisk Ultra Dual USB Drive (64GB) - CZ38 SanDisk Ultra Dual USB Drive (64GB) - CZ38/ Capacities up to 256GB/ Speed up to 130MB/s Reads, up to 30MB/s Writes/ Backwards Compatible with USB 2"
999,120,False
284,120,True
260,120,False
104,120,True
553,121,"record 1: Samsung Gear S3 Frontier Smartwatch - SM-R715, record 2: Samsung Gear Sport Smart Watch - XE581 (US Version) SM-R600"
209,121,"The RF extender (record 1) is designed to be used with the Logitech Harmony 1000 or 890 advanced universal remotes (record 2), which are both specific models of Logitech Harmony universal remotes"
197,121,True
108,121,True
414,122,record 1: GE Profile Series PSL1800DWW 18 cu
114,122,True
20,122,False
19,122,Answer: False
869,123,Answer: False
858,123,record 1 and record 2 are referring to different entities
857,123,"record 1: Toshiba Satellite A665 Laptop Computer - PS685 Satellite A665 Laptop Computer - PS685/ Intel Core i3-330M Processor (3M Cache, 2"
227,123,True
89,123,record 1: Sony VAIO Pro 13 Touchscreen Ultrabook - WiDi - Windows 8 - Intel Core i5 Processor - Black Finish - SVP13146C1011B
922,124,False
776,124,False
196,124,True
53,124,Answer: True
799,125,False
795,125,True
794,125,True
199,125,False
1017,126,False
1016,126,False
1014,126,False
121,126,True
906,127,"True, as both records refer to TiVo digital video recorders"
323,127,False
305,127,record 1: Dell P2415H 23
125,127,True
973,128,False
804,128,False
803,128,False
791,128,False
686,129,True
585,129,False
171,129,False
118,129,Answer: True
791,130,False
200,130,True
181,130,True
180,130,True
791,131,False
200,131,True
181,131,Answer: False
180,131,False
973,132,False
574,132,True
181,132,False
180,132,False
398,133,"record 1: Nest Learning Thermostat - 2nd Gen - Honeywell RTH9580WF Honeywell RTH9580WF/ Learns Your Schedule To Automatically Adjust The Temperature/ Energy Star Certified/ Smartphone Compatible/ Wi-Fi Connectivity, record 2: Nest Learning Thermostat - T3017ES"
219,133,False
166,133,Answer: False
101,133,True
1024,134,"record 1 is about a robotic floor washer, and record 2 is related to Lego Star Wars toy series"
888,134,False
375,134,False
155,134,True
787,135,False
280,135,False
191,135,False
122,135,True
426,136,Both records refer to handsets compatible with specific Panasonic phone systems
191,136,record 1: Philips Sonicare DiamondClean Smart Electric Toothbrush - HX9360/ Philips Sonicare DiamondClean Smart Electric Toothbrush - HX9360/ Bluetooth Connectivity and Compatibility with the Oral-B App/ PressureSensor Technology/ AdaptiveClean Brushing Modes/ Multi-Brush Head Compatibility/ Long Battery Life and Charging Glasses/ Travel Case Included
190,136,"record 1: Nike Men's LunarEpic Low FlyKnit Shoes, Multicolor (Black/White) US MEN 10 Nike Men's LunarEpic Low FlyKnit Shoes, Multicolor (Black/White) US MEN 10"
14,136,record 1: Samsung Gear S2 Classic Rose Gold Smartwatch - SM-R710 Samsung Gear S2 Classic Rose Gold Smartwatch - SM-R710/ Round Steel Case/ Leather Band/ Wi-Fi and Bluetooth Enabled
329,137,Answer: False
256,137,False
190,137,Answer: True
32,137,"record 1 and record 2 both refer to Panasonic phones, but record 1 is a corded phone (KXTS3282B), while record 2 is a corded/cordless phone (KX-TG4500B)"
532,138,record 1: LG 32LM320B-PB Ultrawide LED Monitor - 32LM320B-PB LG 32LM320B-PB Ultrawide LED Monitor - 32LM320B-PB/ 31
250,138,record 1: Samsung ML-2160 Color Laser Printer - SL-M2875FW/ A4 Format/ Print Resolution: Up to 600 x 600 Optimized (Up to 1200 x 1200 Optimized)/ Print Speed: Up to 21 ppm in Black/ Up to 21 ppm in Color/ Wireless PC Connectivity: Yes (Wireless LAN 802
191,138,Answer: False
146,138,Answer: True
426,139,The answer is: False
191,139,record 1: Lenovo IdeaPad Y580 15
147,139,True
14,139,record 1: Lenovo IdeaPad Y580 Laptop - 80T6004 Lenovo IdeaPad Y580 Laptop - 80T6004/ 15
391,140,False
254,140,Answer: False
224,140,Answer: True
149,140,False
785,141,True
766,141,Answer: False
264,141,record 1: Xiaomi Mi Band 6 Fitness Bracelet - MIBAND6XWY Global Version - Grey/ OLED Display/ Heart Rate & SpO2 Monitoring/ Sleep & Menstrual Cycle Tracking/ Sports Modes/ Up to 14 Days Battery Life
219,141,False
633,142,False
604,142,False
603,142,False
117,142,The records refer to the same entity (True
351,143,True
159,143,False
135,143,Answer: True
85,143,True
293,144,True
11,144,False
10,144,record 1: Apple iPad Pro (12
9,144,True
436,145,record 1 and record 2 refer to different entities
421,145,False
98,145,record 1: Pioneer DJM-450 4-Channel DJ Mixer - Black Finish - DJM450 Pioneer DJM-450 4-Channel DJ Mixer - Black Finish/ Pro DJ Features In A Compact Size/ Beat Sync Function/ Multicolored Performance Pads
84,145,Answer: True
525,146,False
332,146,False
84,146,record 1: Bose QuietComfort 35 II Wireless Headphones - Black Bose QuietComfort 35 II Wireless Headphones - Black/ Noise-Cancelling/ Bluetooth and NFC Pairing/ Alexa Voice Control
79,146,Answer: True
724,147,Answer: True
638,147,False
437,147,Answer: False
435,147,False
132,147,False
724,148,False
132,148,Answer: True
84,148,False
1,148,"record 1: Lenovo IdeaPad Flex 5 Convertible Laptop - 81K0043AU Intel Core i7-1165G7 Processor / 16GB RAM / 1TB PCIe SSD / FHD (1920 x 1080) Touch IPS Display, Intel Iris Xe Graphics - Platinum Grey Lenovo IdeaPad Flex 5 Convertible Laptop - 81K0043AU/ 14"
796,149,True
795,149,record 1: Intel Core i7-8700 Processor (Coffee Lake) - KB Intel Core i7-8700 Processor (Coffee Lake) - KB/ 6 Cores and 12 Threads/ Turbo Boost Technology/ 95W TDP
142,149,False
141,149,False
629,150,Answer: False
278,150,Answer: False
238,150,Answer: False
4,150,True
731,151,False
324,151,record 1: NVIDIA GeForce GTX 960 4GB GDDR5 PCI Express 3
195,151,False
1,151,True
531,152,False
125,152,False
85,152,Answer: True
3,152,False
322,153,"False, the first record describes an Apple Mini-DVI To DVI Adapter, while the second record describes an Apple DVI to mini-DVI Video Cable Adapter"
317,153,False
179,153,False
88,153,False
1054,154,False
554,154,Answer: False
446,154,False
399,154,"record 1: Samsung LC32FHG60NXXZ (32"" Class) LED 1920 x 1080 FHD Monitor - SL32J501WWK Samsung LC32FHG60NXXZ (32"" Class) LED 1920 x 1080 FHD Monitor - SL32J501WWK/ Dynamic Contrast Ratio: 5M:1/ Pure Color LED and Motion Picture Engine/ Cinema Screen Design/ Eco Saving Plus with Auto Brightness/ Energy Star Certified"
176,155,record 1: Canon EOS Rebel T7 DSLR Camera with EF-S 18-55mm is STM Lens Kit - Black Bundle (2300C002) Canon EOS Rebel T7 DSLR Camera with EF-S 18-55mm is STM Lens Kit - Black Bundle (2300C002)/ DIGIC 4+ APS-C CMOS Sensor/ ISO 100-6400/ 3
170,155,True
62,155,True
60,155,True
176,156,record 1: Dell XPS 13 (9360) Ultrabook 13
170,156,"record 1: HP Officejet J5780 All-in-One Printer with Scanner and Copier - E734A#ABL HP Officejet J5780 All-in-One Printer with Scanner and Copier - E734A#ABL/ Wireless Printing/ AirPrint Compatibility/ Automatic Document Feeder/ Two-Sided Printing/ Scan to Email, USB or Network Folders"
167,156,True
60,156,False
359,157,False
176,157,False
170,157,True
60,157,False
329,158,False
285,158,False
131,158,False
7,158,True
973,159,Answer: False
804,159,False
803,159,False
797,159,False
203,160,"record 1 and record 2 have different product names and functions, therefore, the answer is False"
182,160,True
173,160,Answer: False
101,160,False
415,161,True
179,161,True
178,161,The records refer to the same entity (Garmin Nuvi 360 010-10723-06 Black 12 Volt Adapter Cable)
99,161,"False, the two records refer to different entities as Record 1 describes a Sony VAIO Neoprene Notebook with an AC adapter case in black finish and offers protection against scratches, spills, and dings, while Record 2 specifically mentions charging a unit with an AC adapter cable and includes an international adapter (model number: 010-10723-00)"
417,162,False
416,162,False
358,162,True
178,162,False
417,163,True
416,163,True
358,163,False
173,163,True
764,164,True
419,164,True
184,164,True
177,164,False
420,165,Answer: False
415,165,Answer: False
178,165,True
103,165,False
415,166,Answer: False
179,166,True
103,166,False
59,166,True
716,167,False
290,167,False
289,167,record 1: Samsung QLED Q7F Curved 65-inch Class 4K UHD Smart TV - QN65Q7FAS Samsung QLED Q7F Curved 65-inch Class 4K UHD Smart TV - QN65Q7FAS/ 65 Inches Screen Size/ DCI P3 Color Volume/ Ultra Viewing Angle/ 120Hz Refresh Rate
37,167,True
778,168,"False, as record 1 describes a router with internet sharing and a switch, while record 2 describes an access point specifically designed to work with existing networks through Power over Ethernet (POE)"
407,168,"True, both record descriptions are for wireless access points that support IEEE 802"
365,168,False
295,168,True
1015,169,record 1: Google Nexus One - N32G Smartphone - 16GB Unlocked Cell Phone - Black (CDMA) Google Nexus One - N32G Smartphone - 16GB Unlocked Cell Phone - Black (CDMA)/ Android 2
