dataset_1,dataset_2,dataset,model,time (sec),precision,recall,f1,good_behavior_response_rate,examples,total_matches,weights_extracted_from
imdb,tvdb,D6,llama3.1-ft-p2 U llama3.1-tf-p2,900.8472590446472,0.5541795665634675,0.7991071428571429,0.6544789762340036,0.9979456075132069,vector_based_examples_dict_1,1292,distilroberta
imdb,tvdb,D6,llama3.1-ft-p2 ∩ llama3.1-tf-p2,900.8472590446472,0.6875,0.47879464285714285,0.5644736842105263,0.9979456075132069,vector_based_examples_dict_1,624,distilroberta
imdb,tvdb,D6,llama3.1-ft-p2 U llama3.1-tf-p2,920.8407075405121,0.38611713665943603,0.7946428571428571,0.5197080291970803,0.9994130307180592,vector_based_examples_dict_2,1844,MetaBlocking-Method
imdb,tvdb,D6,llama3.1-ft-p2 ∩ llama3.1-tf-p2,920.8407075405121,0.5776315789473684,0.48995535714285715,0.5301932367149759,0.9994130307180592,vector_based_examples_dict_2,760,MetaBlocking-Method
imdb,tvdb,D6,llama3.1-ft-p2 U llama3.1-tf-p2,920.8407015800476,0.5814132104454686,0.8448660714285714,0.6888080072793449,0.9994130307180592,vector_based_examples_dict_2,1302,distilroberta
imdb,tvdb,D6,llama3.1-ft-p2 ∩ llama3.1-tf-p2,920.8407015800476,0.7043701799485861,0.6116071428571429,0.6547192353643967,0.9994130307180592,vector_based_examples_dict_2,778,distilroberta
imdb,tvdb,D6,llama3.1-ft-p2 U llama3.1-tf-p2,910.0605010986328,0.4013452914798206,0.7991071428571429,0.5343283582089552,0.9949129328898454,join_examples_dict_1,1784,MetaBlocking-Method
imdb,tvdb,D6,llama3.1-ft-p2 ∩ llama3.1-tf-p2,910.0605010986328,0.566579634464752,0.484375,0.5222623345367028,0.9949129328898454,join_examples_dict_1,766,MetaBlocking-Method
imdb,tvdb,D6,llama3.1-ft-p2 U llama3.1-tf-p2,910.0604963302612,0.5880092236740968,0.8537946428571429,0.6964041875284479,0.9949129328898454,join_examples_dict_1,1301,distilroberta
imdb,tvdb,D6,llama3.1-ft-p2 ∩ llama3.1-tf-p2,910.0604963302612,0.685378590078329,0.5859375,0.631768953068592,0.9949129328898454,join_examples_dict_1,766,distilroberta
imdb,tvdb,D6,llama3.1-ft-p2 U llama3.1-tf-p2,899.5816538333893,0.3729529846804015,0.7879464285714286,0.5062746504123342,0.9972608100176092,join_examples_dict_2,1893,MetaBlocking-Method
imdb,tvdb,D6,llama3.1-ft-p2 ∩ llama3.1-tf-p2,899.5816538333893,0.5373134328358209,0.48214285714285715,0.508235294117647,0.9972608100176092,join_examples_dict_2,804,MetaBlocking-Method
imdb,tvdb,D6,llama3.1-ft-p2 U llama3.1-tf-p2,899.5816428661346,0.5717423133235725,0.8716517857142857,0.6905393457117595,0.9972608100176092,join_examples_dict_2,1366,distilroberta
imdb,tvdb,D6,llama3.1-ft-p2 ∩ llama3.1-tf-p2,899.5816428661346,0.677496991576414,0.6283482142857143,0.6519976838448176,0.9972608100176092,join_examples_dict_2,831,distilroberta
imdb,tvdb,D6,orca2-ft-p2 U orca2-tf-p2,653.6550719738007,0.5671497584541063,0.6551339285714286,0.6079751424132573,0.9990217178634317,vector_based_examples_dict_1,1035,MetaBlocking-Method
imdb,tvdb,D6,orca2-ft-p2 ∩ orca2-tf-p2,653.6550719738007,0.7111716621253406,0.29129464285714285,0.41330166270783847,0.9990217178634317,vector_based_examples_dict_1,367,MetaBlocking-Method
imdb,tvdb,D6,orca2-ft-p2 U orca2-tf-p2,653.655068397522,0.6545667447306791,0.6238839285714286,0.6388571428571429,0.9990217178634317,vector_based_examples_dict_1,854,distilroberta
imdb,tvdb,D6,orca2-ft-p2 ∩ orca2-tf-p2,653.655068397522,0.7297297297297297,0.3013392857142857,0.4265402843601896,0.9990217178634317,vector_based_examples_dict_1,370,distilroberta
imdb,tvdb,D6,orca2-ft-p2 U orca2-tf-p2,742.8732254505157,0.4546079779917469,0.7377232142857143,0.5625531914893617,0.9723146155351203,vector_based_examples_dict_2,1454,MetaBlocking-Method
imdb,tvdb,D6,orca2-ft-p2 ∩ orca2-tf-p2,742.8732254505157,0.6397379912663755,0.32700892857142855,0.4327917282127031,0.9723146155351203,vector_based_examples_dict_2,458,MetaBlocking-Method
imdb,tvdb,D6,orca2-ft-p2 U orca2-tf-p2,742.8732283115387,0.6035555555555555,0.7578125,0.6719445818901534,0.9723146155351203,vector_based_examples_dict_2,1125,distilroberta
imdb,tvdb,D6,orca2-ft-p2 ∩ orca2-tf-p2,742.8732283115387,0.6985743380855397,0.3828125,0.494592645998558,0.9723146155351203,vector_based_examples_dict_2,491,distilroberta
imdb,tvdb,D6,orca2-ft-p2 U orca2-tf-p2,646.6286599636078,0.65625,0.609375,0.6319444444444444,0.9982390921541774,join_examples_dict_1,832,MetaBlocking-Method
imdb,tvdb,D6,orca2-ft-p2 ∩ orca2-tf-p2,646.6286599636078,0.7790055248618785,0.31473214285714285,0.4483306836248013,0.9982390921541774,join_examples_dict_1,362,MetaBlocking-Method
imdb,tvdb,D6,orca2-ft-p2 U orca2-tf-p2,646.628662109375,0.702928870292887,0.5625,0.624922504649721,0.9982390921541774,join_examples_dict_1,717,distilroberta
imdb,tvdb,D6,orca2-ft-p2 ∩ orca2-tf-p2,646.628662109375,0.7840909090909091,0.3080357142857143,0.4423076923076923,0.9982390921541774,join_examples_dict_1,352,distilroberta
imdb,tvdb,D6,orca2-ft-p2 U orca2-tf-p2,643.9513432979584,0.5055025678650037,0.7689732142857143,0.6100044267374944,0.9968694971629818,join_examples_dict_2,1363,MetaBlocking-Method
imdb,tvdb,D6,orca2-ft-p2 ∩ orca2-tf-p2,643.9513432979584,0.6194225721784777,0.5267857142857143,0.5693606755126659,0.9968694971629818,join_examples_dict_2,762,MetaBlocking-Method
imdb,tvdb,D6,orca2-ft-p2 U orca2-tf-p2,643.9513366222382,0.6289881494986327,0.7700892857142857,0.6924234821876568,0.9968694971629818,join_examples_dict_2,1097,distilroberta
imdb,tvdb,D6,orca2-ft-p2 ∩ orca2-tf-p2,643.9513366222382,0.677124183006536,0.578125,0.6237206502107164,0.9968694971629818,join_examples_dict_2,765,distilroberta
imdb,tvdb,D6,openhermes-ft-p2 U openhermes-tf-p2,661.8764669895172,0.5448113207547169,0.7734375,0.6392988929889298,1.0,vector_based_examples_dict_1,1272,MetaBlocking-Method
imdb,tvdb,D6,openhermes-ft-p2 ∩ openhermes-tf-p2,661.8764669895172,0.636650868878357,0.4497767857142857,0.5271419228253761,1.0,vector_based_examples_dict_1,633,MetaBlocking-Method
imdb,tvdb,D6,openhermes-ft-p2 U openhermes-tf-p2,661.8764355182648,0.6245551601423488,0.7834821428571429,0.695049504950495,1.0,vector_based_examples_dict_1,1124,distilroberta
imdb,tvdb,D6,openhermes-ft-p2 ∩ openhermes-tf-p2,661.8764355182648,0.6889580093312597,0.49441964285714285,0.5756985055230669,1.0,vector_based_examples_dict_1,643,distilroberta
imdb,tvdb,D6,openhermes-ft-p2 U openhermes-tf-p2,683.4026095867157,0.5497026338147833,0.7220982142857143,0.6242161119150988,1.0,vector_based_examples_dict_2,1177,MetaBlocking-Method
imdb,tvdb,D6,openhermes-ft-p2 ∩ openhermes-tf-p2,683.4026095867157,0.5959302325581395,0.4575892857142857,0.5176767676767676,1.0,vector_based_examples_dict_2,688,MetaBlocking-Method
imdb,tvdb,D6,openhermes-ft-p2 U openhermes-tf-p2,683.4025797843933,0.6218250235183443,0.7377232142857143,0.6748340990301174,1.0,vector_based_examples_dict_2,1063,distilroberta
imdb,tvdb,D6,openhermes-ft-p2 ∩ openhermes-tf-p2,683.4025797843933,0.663235294117647,0.5033482142857143,0.5723350253807107,1.0,vector_based_examples_dict_2,680,distilroberta
imdb,tvdb,D6,openhermes-ft-p2 U openhermes-tf-p2,657.8023021221161,0.5197792088316467,0.6305803571428571,0.5698436712052446,1.0,join_examples_dict_1,1087,MetaBlocking-Method
imdb,tvdb,D6,openhermes-ft-p2 ∩ openhermes-tf-p2,657.8023021221161,0.5477239353891337,0.41629464285714285,0.47305009511731133,1.0,join_examples_dict_1,681,MetaBlocking-Method
imdb,tvdb,D6,openhermes-ft-p2 U openhermes-tf-p2,657.8022904396057,0.6122661122661123,0.6573660714285714,0.6340150699677072,1.0,join_examples_dict_1,962,distilroberta
imdb,tvdb,D6,openhermes-ft-p2 ∩ openhermes-tf-p2,657.8022904396057,0.6159217877094972,0.4921875,0.5471464019851117,1.0,join_examples_dict_1,716,distilroberta
imdb,tvdb,D6,openhermes-ft-p2 U openhermes-tf-p2,641.3724443912506,0.5487077534791253,0.6160714285714286,0.580441640378549,1.0,join_examples_dict_2,1006,MetaBlocking-Method
imdb,tvdb,D6,openhermes-ft-p2 ∩ openhermes-tf-p2,641.3724443912506,0.5427215189873418,0.3828125,0.4489528795811518,1.0,join_examples_dict_2,632,MetaBlocking-Method
imdb,tvdb,D6,openhermes-ft-p2 U openhermes-tf-p2,641.3724443912506,0.6281628162816282,0.6372767857142857,0.6326869806094183,1.0,join_examples_dict_2,909,distilroberta
imdb,tvdb,D6,openhermes-ft-p2 ∩ openhermes-tf-p2,641.3724443912506,0.6199376947040498,0.44419642857142855,0.517555266579974,1.0,join_examples_dict_2,642,distilroberta
imdb,tvdb,D6,zephyr-ft-p2 U zephyr-tf-p2,1379.7720577716827,0.43386243386243384,0.09151785714285714,0.15115207373271888,0.6447857562120916,vector_based_examples_dict_1,189,MetaBlocking-Method
imdb,tvdb,D6,zephyr-ft-p2 ∩ zephyr-tf-p2,1379.7720577716827,0.34285714285714286,0.013392857142857142,0.02577873254564984,0.6447857562120916,vector_based_examples_dict_1,35,MetaBlocking-Method
imdb,tvdb,D6,zephyr-ft-p2 U zephyr-tf-p2,1379.7720594406128,0.4550561797752809,0.09040178571428571,0.15083798882681565,0.6447857562120916,vector_based_examples_dict_1,178,distilroberta
imdb,tvdb,D6,zephyr-ft-p2 ∩ zephyr-tf-p2,1379.7720594406128,0.36363636363636365,0.013392857142857142,0.02583423035522067,0.6447857562120916,vector_based_examples_dict_1,33,distilroberta
imdb,tvdb,D6,zephyr-ft-p2 U zephyr-tf-p2,3195.1069219112396,0.48226950354609927,0.07589285714285714,0.13114754098360656,0.4424770103697906,vector_based_examples_dict_2,141,MetaBlocking-Method
imdb,tvdb,D6,zephyr-ft-p2 ∩ zephyr-tf-p2,3195.1069219112396,1.0,0.002232142857142857,0.004454342984409799,0.4424770103697906,vector_based_examples_dict_2,2,MetaBlocking-Method
imdb,tvdb,D6,zephyr-ft-p2 U zephyr-tf-p2,3195.1069219112396,0.4785714285714286,0.07477678571428571,0.12934362934362933,0.4424770103697906,vector_based_examples_dict_2,140,distilroberta
imdb,tvdb,D6,zephyr-ft-p2 ∩ zephyr-tf-p2,3195.1069219112396,1.0,0.002232142857142857,0.004454342984409799,0.4424770103697906,vector_based_examples_dict_2,2,distilroberta
imdb,tvdb,D6,zephyr-ft-p2 U zephyr-tf-p2,2515.835548400879,0.4185185185185185,0.12611607142857142,0.19382504288164665,0.722754842496576,join_examples_dict_1,270,MetaBlocking-Method
imdb,tvdb,D6,zephyr-ft-p2 ∩ zephyr-tf-p2,2515.835548400879,0.25806451612903225,0.008928571428571428,0.017259978425026967,0.722754842496576,join_examples_dict_1,31,MetaBlocking-Method
imdb,tvdb,D6,zephyr-ft-p2 U zephyr-tf-p2,2515.835609436035,0.45384615384615384,0.13169642857142858,0.2041522491349481,0.722754842496576,join_examples_dict_1,260,distilroberta
imdb,tvdb,D6,zephyr-ft-p2 ∩ zephyr-tf-p2,2515.835609436035,0.38461538461538464,0.011160714285714286,0.021691973969631236,0.722754842496576,join_examples_dict_1,26,distilroberta
imdb,tvdb,D6,zephyr-ft-p2 U zephyr-tf-p2,1291.6305041313171,0.41935483870967744,0.15959821428571427,0.23120452708164915,0.6836235570338486,join_examples_dict_2,341,MetaBlocking-Method
imdb,tvdb,D6,zephyr-ft-p2 ∩ zephyr-tf-p2,1291.6305041313171,0.40707964601769914,0.05133928571428571,0.09117938553022795,0.6836235570338486,join_examples_dict_2,113,MetaBlocking-Method
imdb,tvdb,D6,zephyr-ft-p2 U zephyr-tf-p2,1291.6305062770844,0.45217391304347826,0.17410714285714285,0.25141015310233683,0.6836235570338486,join_examples_dict_2,345,distilroberta
imdb,tvdb,D6,zephyr-ft-p2 ∩ zephyr-tf-p2,1291.6305062770844,0.5,0.056919642857142856,0.10220440881763528,0.6836235570338486,join_examples_dict_2,102,distilroberta
