D1,D2,responses
2919,1008,True
5483,1008,True
121,1008,True
1273,1008,True
2835,1008,True
1862,1008,True
602,1008,True
4986,1009,False
1537,1010,True
4416,1011,True
100,1012,True
1078,1013,True
2238,1014,True
1473,1015,True
5435,1018,True
3414,1019,True
5654,1020,False
2381,1021,False
4341,1022,False
2809,1023,True
5227,1024,True
4453,1025,True
1767,1026,True
2207,1027,True
5867,1028,False
4881,1029,False
1519,1030,True
5195,1033,True
5944,1035,True
1028,1036,True
5500,1037,True
5141,1038,False
2521,1039,True
3171,1040,True
1962,1041,True
2051,1042,False
2932,1043,True
1782,1044,True
5021,1045,False
377,1046,True
4064,1048,True
5519,1049,True
4427,1050,True
3342,1051,False
4970,1052,False
2803,1053,True
2177,1054,True
1372,1055,True
3161,1056,False
1910,1056,False
2036,1057,False
1768,1058,False
5470,1060,True
5802,1061,True
2809,1063,True
1197,1065,True
3198,1068,True
727,1070,True
2126,1071,True
5671,1073,True
3280,1074,True
2973,1075,True
21,1076,True
3843,1077,True
3754,1078,True
4001,1081,True
5735,1082,True
576,1083,True
2856,1085,True
3386,1086,True
1644,1087,True
5247,1088,False
3712,1090,True
1959,1091,True
3009,1097,True
409,1098,True
2290,1099,True
182,1100,True
3127,1101,False
4496,1102,True
2987,1103,False
78,1104,True
2872,1105,True
1768,1106,True
3266,1107,False
2168,1108,False
1240,1110,True
420,1111,False
3872,1112,True
1646,1113,True
4873,1114,False
3262,1115,True
2780,1116,True
3770,1116,True
1559,1116,True
341,1116,True
5890,1116,True
4684,1116,True
4272,1116,True
5842,1116,True
3439,1116,True
2208,1116,True
1009,1116,True
2155,1116,True
961,1116,True
4941,1116,True
2536,1116,True
1332,1116,True
126,1116,True
2496,1116,True
4639,1116,True
81,1116,True
4026,1116,True
5219,1116,True
2820,1116,True
1604,1116,True
399,1116,True
1800,1117,True
4654,1118,True
2783,1120,False
4385,1121,True
3271,1122,True
3413,1123,True
5771,1124,False
109,1125,True
5785,1126,True
5092,1127,True
5021,1129,True
2809,1130,True
3271,1131,False
2865,1132,True
5477,1133,True
576,1134,True
175,1135,True
1769,1136,True
3646,1136,True
5735,1138,False
1198,1139,True
5938,1140,True
3335,1142,True
2831,1143,True
2837,1144,False
5228,1146,True
950,1148,True
1109,1149,True
78,1150,False
354,1153,True
3643,1154,True
1683,1156,False
926,1157,False
3211,1159,True
1082,1160,True
2697,1161,True
3271,1162,True
1699,1163,False
4118,1163,True
2264,1164,True
2051,1165,True
2542,1167,True
2587,1168,True
2236,1169,True
862,1170,True
5666,1173,True
3014,1174,True
1641,1176,True
1953,1177,True
4105,1178,True
4244,1179,True
5431,1180,True
5942,1181,True
5527,1183,True
1595,1184,True
2363,1186,True
5100,1187,True
5671,1188,True
951,1189,True
3339,1190,False
5671,1191,False
4970,1192,True
3872,1194,True
2717,1195,True
1335,1197,True
4517,1198,True
5004,1199,True
4969,1200,True
1925,1201,True
4667,1202,False
151,1203,True
3994,1206,True
105,1208,True
2809,1210,True
881,1212,True
738,1213,True
2252,1215,True
3253,1217,True
1461,1217,True
1147,1218,True
5938,1219,True
504,1220,False
3106,1222,True
3161,1223,True
390,1224,True
2036,1225,False
4749,1227,True
5235,1229,True
3062,1230,True
1881,1233,True
214,1234,True
284,1235,False
3712,1236,True
1123,1237,True
2809,1239,True
5212,1240,True
463,1241,True
1635,1243,True
220,1243,True
5092,1244,False
148,1246,True
749,1247,True
2809,1248,False
1415,1250,True
4813,1253,True
964,1254,False
2023,1254,True
4347,1255,True
5267,1256,True
2437,1258,False
4569,1259,True
1454,1261,True
1738,1262,True
385,1264,True
4698,1265,True
4245,1266,True
2801,1267,False
4961,1267,True
217,1267,False
3158,1268,True
2809,1269,True
5126,1271,False
1996,1272,True
1454,1274,True
4452,1275,True
4228,1276,True
3171,1277,True
4565,1278,True
4449,1280,True
4156,1281,True
594,1283,True
962,1284,True
153,1285,True
2809,1286,True
2290,1287,True
3271,1288,True
5993,1290,True
5547,1291,True
2353,1292,True
1648,1294,False
565,1295,True
1912,1296,True
2572,1300,True
1388,1302,True
2489,1303,True
160,1304,True
987,1305,True
614,1306,True
5464,1307,True
4105,1309,True
4922,1311,False
5659,1312,True
4700,1313,False
4142,1314,True
2800,1315,True
1314,1315,True
2811,1316,True
4886,1318,True
2446,1319,True
1483,1322,False
2809,1324,True
5980,1326,True
4442,1327,True
29,1328,True
644,1329,True
2845,1330,True
1654,1331,True
476,1332,True
589,1333,True
3092,1335,True
434,1336,True
5258,1337,True
5149,1338,True
3072,1339,True
3217,1340,True
2847,1341,True
4677,1342,False
3253,1343,True
1461,1343,True
4691,1345,True
897,1346,True
1153,1348,False
4204,1348,True
4750,1350,True
4292,1351,True
2779,1355,False
4901,1357,True
5455,1358,True
5142,1359,True
5454,1360,True
2105,1361,False
6029,1361,False
3377,1363,False
3036,1364,True
864,1365,True
674,1366,False
2853,1368,True
4632,1369,True
4750,1370,True
5710,1371,True
502,1372,False
3267,1373,True
3126,1374,True
1130,1375,True
1613,1376,True
2168,1377,False
3274,1378,True
5228,1382,False
459,1383,True
3857,1385,True
1373,1385,True
208,1385,False
1505,1386,True
2353,1387,True
4649,1387,True
2668,1387,False
5149,1388,True
5831,1389,True
122,1390,True
2925,1391,False
4550,1392,True
2642,1393,True
4217,1394,True
3271,1397,False
381,1398,True
1696,1400,True
3440,1401,True
4809,1403,True
1473,1404,False
4562,1405,True
1516,1407,True
5945,1408,True
3839,1408,True
5757,1408,True
5154,1408,True
1783,1408,False
6017,1410,True
176,1411,True
2703,1412,True
213,1413,True
4970,1414,True
1197,1416,True
5792,1418,True
2746,1419,True
3029,1420,True
4082,1421,False
5385,1423,False
281,1424,True
2662,1426,True
652,1427,True
3106,1429,True
287,1429,True
4004,1432,True
3386,1433,False
176,1434,False
4764,1435,True
5380,1436,True
1601,1436,False
4691,1437,True
4813,1440,False
2809,1441,True
3210,1442,True
3501,1445,True
45,1447,False
2133,1448,True
3106,1452,True
3477,1454,True
260,1456,True
5830,1457,True
5772,1460,True
1668,1461,True
1509,1462,False
924,1463,True
2809,1464,True
4127,1466,True
831,1467,True
4245,1468,False
683,1469,True
3688,1471,True
2809,1473,True
4600,1474,True
4592,1475,True
223,1476,True
6,1478,True
1218,1479,True
2809,1480,True
50,1481,True
926,1482,True
3176,1485,True
2407,1486,True
2350,1487,True
4331,1488,True
403,1489,False
3165,1490,True
3841,1491,False
5796,1492,False
651,1493,True
1115,1495,True
4001,1495,True
2728,1495,True
2798,1496,True
271,1497,False
2988,1500,True
5771,1503,True
2832,1505,True
5600,1507,False
313,1508,True
2661,1509,True
3073,1510,False
5433,1510,True
1610,1511,True
1832,1512,False
4626,1513,True
1369,1514,True
1820,1516,True
3341,1517,True
4750,1522,True
125,1523,True
175,1524,True
420,1525,False
3580,1526,True
5416,1527,True
555,1528,True
3669,1529,True
4118,1530,True
3745,1531,False
2428,1532,False
3360,1533,True
838,1534,True
3516,1535,True
858,1536,True
4739,1537,True
4901,1538,False
2856,1540,False
5036,1541,True
5418,1542,True
2809,1544,True
2400,1545,True
2946,1546,True
1079,1547,True
3171,1548,True
5343,1549,True
318,1550,True
4410,1551,True
5876,1554,True
4101,1556,True
5755,1558,False
5107,1559,True
1788,1560,True
4899,1561,True
503,1562,True
4161,1564,False
1928,1565,True
1981,1565,True
3630,1566,True
1794,1568,True
2724,1569,True
4184,1570,True
3010,1572,True
1908,1573,True
3711,1575,True
5099,1575,True
324,1575,True
1718,1576,True
2594,1577,True
2350,1578,True
5130,1579,True
3616,1581,True
1012,1583,True
5754,1584,True
4551,1586,True
5502,1587,False
4942,1587,False
5455,1588,True
1925,1589,True
5187,1590,True
246,1591,False
907,1592,True
4418,1593,True
5396,1594,False
1788,1595,True
2353,1596,True
1844,1598,True
1333,1599,True
541,1600,True
3824,1601,True
2884,1602,False
1377,1603,True
3829,1604,False
5715,1605,False
4914,1606,True
1878,1607,True
4890,1607,True
5648,1609,True
4725,1610,True
542,1611,True
3109,1612,True
1486,1614,True
3290,1615,True
1441,1617,True
1434,1618,True
4418,1625,True
1650,1628,True
2915,1629,True
3386,1630,False
4296,1631,True
4341,1632,True
1131,1633,True
5492,1634,True
4416,1637,True
2676,1638,True
3757,1639,True
2685,1640,True
2523,1641,True
4519,1642,True
5784,1644,True
2780,1646,True
1559,1646,True
341,1646,True
5890,1646,True
4272,1646,True
3439,1646,True
2208,1646,True
2155,1646,True
961,1646,True
4941,1646,True
2536,1646,True
1332,1646,True
126,1646,True
2496,1646,True
4684,1646,True
4639,1646,True
4026,1646,True
5219,1646,True
2820,1646,True
399,1646,True
2036,1647,True
4323,1648,True
3780,1649,True
3362,1650,True
3271,1651,False
5667,1652,True
3799,1653,True
3668,1654,True
5222,1655,True
2809,1656,True
1103,1657,True
5238,1658,False
5065,1659,False
5860,1661,False
2809,1662,True
3172,1664,False
5935,1665,True
3695,1668,True
4370,1669,True
1693,1670,False
4873,1671,True
5079,1672,True
2998,1673,True
2445,1673,False
1899,1674,True
5297,1676,True
1454,1679,True
3351,1680,True
423,1683,True
733,1684,True
3711,1685,True
2265,1687,True
4551,1688,True
821,1689,True
1095,1690,False
3290,1691,True
89,1692,True
5887,1695,True
28,1696,False
4171,1696,True
5169,1697,True
3437,1698,True
1951,1703,True
4665,1704,True
1063,1705,True
338,1706,True
731,1707,True
3597,1709,True
1910,1710,False
1953,1711,False
125,1712,True
1569,1714,False
3485,1715,True
1683,1716,True
4824,1717,True
3274,1718,True
3536,1719,True
4156,1720,True
3573,1721,False
133,1723,True
1374,1724,True
2075,1726,True
3271,1728,True
3478,1729,True
11,1730,True
3455,1731,True
2488,1732,True
844,1733,False
2214,1735,True
5126,1736,True
4073,1737,True
3751,1737,True
4813,1738,True
4667,1741,True
1938,1742,True
393,1743,False
5182,1744,True
5305,1745,True
1613,1746,True
1509,1748,False
6028,1751,True
5454,1753,True
3274,1754,True
954,1755,True
3446,1756,True
4433,1757,True
817,1758,True
2960,1759,False
2154,1759,False
2886,1760,True
5390,1761,True
4832,1762,True
2809,1763,True
749,1764,True
5480,1765,False
2826,1766,True
4031,1767,True
4938,1768,True
2725,1771,True
1751,1772,True
1309,1772,True
4567,1774,True
4996,1775,True
2809,1777,True
1765,1778,True
2831,1779,False
419,1781,False
26,1783,False
3324,1784,False
3028,1786,True
351,1787,True
3382,1788,False
3356,1789,True
2606,1792,True
768,1793,True
3271,1794,False
5547,1795,True
714,1796,False
184,1798,True
1333,1801,True
3953,1802,True
2524,1805,True
5160,1806,True
926,1807,True
2350,1808,True
6055,1809,True
1290,1810,True
140,1811,True
329,1812,True
1912,1813,False
3271,1814,True
1319,1815,True
5919,1816,False
694,1817,True
2343,1818,True
4561,1819,True
463,1820,False
967,1821,True
4965,1822,True
4302,1823,True
5704,1825,True
1005,1826,True
2728,1827,True
1727,1828,True
5142,1829,True
2831,1831,False
168,1833,True
1103,1833,True
368,1834,True
45,1835,True
506,1836,True
5789,1837,False
4416,1838,True
5087,1839,True
5257,1840,True
3947,1841,True
4374,1842,True
835,1843,True
4121,1844,True
588,1845,True
1231,1847,True
4206,1848,True
4480,1851,True
5739,1852,False
4893,1852,True
1522,1853,True
5223,1855,True
2177,1856,True
2121,1857,True
3394,1858,False
451,1858,True
1385,1858,False
1361,1859,True
5387,1860,True
2778,1861,True
2809,1862,False
3426,1866,True
1618,1867,False
5289,1868,True
3930,1869,False
332,1870,True
3725,1873,True
5848,1874,True
5901,1876,True
3271,1877,True
2855,1879,True
4986,1881,True
2911,1883,True
1181,1884,False
1291,1884,True
5614,1885,True
5789,1886,True
1041,1887,True
5407,1888,True
2727,1889,True
5491,1890,False
1104,1893,True
810,1896,False
4548,1898,True
1900,1899,True
1356,1901,False
5145,1902,True
3374,1903,False
4048,1904,True
5135,1905,True
5561,1906,False
2809,1907,True
5372,1909,True
19,1910,True
3069,1912,True
4285,1913,True
467,1914,True
3917,1915,False
3695,1916,True
2584,1916,True
818,1920,True
3271,1921,True
5204,1924,True
4700,1927,False
83,1929,True
2853,1931,False
820,1931,True
3970,1932,True
2084,1933,True
3138,1934,True
2712,1935,True
4698,1937,True
1609,1938,True
1517,1939,True
4534,1940,True
2322,1941,True
2221,1942,True
3324,1943,True
749,1945,True
3201,1946,True
3269,1947,True
2809,1948,True
2768,1949,True
2676,1950,False
1938,1951,True
5286,1952,True
644,1954,True
5902,1957,True
2038,1958,True
2290,1959,True
644,1961,True
4861,1962,True
3005,1964,False
6050,1966,True
4223,1967,True
4457,1968,True
2036,1969,False
1266,1970,True
4577,1972,True
2467,1973,True
2713,1974,False
4511,1976,True
1388,1978,True
1329,1982,True
5367,1983,True
3314,1985,True
4906,1986,True
5223,1988,True
378,1990,True
3505,1991,True
4091,1992,True
5660,1993,True
2287,1994,True
4225,1995,False
1564,1996,True
3271,1997,False
437,1998,True
2973,1999,True
5119,1999,True
224,2002,True
175,2003,True
2809,2004,True
4813,2005,False
5648,2006,True
3602,2008,True
2042,2009,True
1005,2011,True
35,2014,True
1209,2017,True
422,2018,False
3356,2019,False
4811,2022,True
3575,2024,True
5091,2025,True
742,2027,True
5036,2028,True
2154,2029,True
2960,2029,False
3543,2030,True
167,2031,True
4986,2033,True
6051,2034,True
5,2035,True
572,2037,True
5119,2038,True
732,2039,True
4784,2043,True
4574,2048,True
4561,2049,True
744,2050,True
421,2051,True
5215,2052,False
5938,2054,True
218,2059,True
5987,2060,True
2567,2061,True
140,2062,True
5225,2064,True
473,2065,True
2353,2067,True
3738,2069,True
694,2070,False
866,2071,False
1864,2073,True
1007,2074,True
5920,2075,False
4986,2076,True
2764,2078,True
1388,2080,True
5476,2081,False
4542,2081,False
3715,2082,True
540,2084,True
1981,2085,True
1928,2085,True
2362,2089,True
5875,2090,True
4114,2091,True
2179,2092,True
1764,2092,True
768,2093,True
5848,2094,True
1843,2095,True
5704,2096,False
1562,2097,True
4697,2098,True
3584,2099,True
4280,2100,True
3983,2101,True
1487,2102,True
5119,2105,True
2801,2106,True
4961,2106,False
217,2106,True
5282,2107,True
4179,2109,True
1741,2114,True
3715,2117,True
2721,2118,True
2593,2119,True
1840,2120,True
2339,2122,True
5297,2124,True
927,2125,True
849,2127,True
1358,2128,True
4907,2129,True
1078,2131,True
4649,2134,True
2668,2134,False
2353,2134,False
3271,2135,True
5063,2136,True
838,2137,True
4560,2138,True
3695,2139,False
4528,2140,True
5122,2141,True
2343,2142,True
2405,2143,False
1726,2144,True
5727,2146,False
2877,2147,True
3803,2149,True
5989,2151,True
5671,2152,True
1509,2153,True
3592,2155,True
2075,2156,False
866,2156,False
1377,2158,True
5674,2159,True
3599,2161,True
1373,2162,False
3857,2162,False
208,2162,False
768,2163,True
885,2165,True
2801,2167,False
4961,2167,True
217,2167,False
4906,2168,True
5870,2169,False
4682,2170,True
4742,2171,True
2676,2174,True
3862,2175,True
5387,2176,False
5673,2180,True
5654,2182,True
4726,2183,True
2623,2184,False
4483,2185,True
5016,2186,True
5583,2187,True
603,2188,False
1420,2190,True
1034,2191,False
5539,2192,True
5944,2193,True
6003,2194,True
2809,2195,True
1578,2196,True
2403,2197,True
2721,2198,False
3992,2199,True
3853,2200,True
786,2201,True
3423,2203,True
5124,2205,True
4970,2206,False
2329,2208,True
4873,2209,True
4682,2210,True
4678,2212,True
