D1,D2,responses
5510,69,Answer: False
3637,70,Answer: False
268,71,False
2489,72,Answer: True
4315,73,"False, as ""J"
2288,74,Answer: True
2288,75,Record 1: The Sopranos (1999-2006) TV series created by David Chase
2017,77,False
6016,78,False
381,80,"False, as both records refer to different individuals named Jerry"
4986,81,False
2721,82,False
4691,83,"record 1: Venture Bros (TV Series) Christopher McCulloch 2013- Christopher McCulloch (director: ""Assisted Suicide Party"" ) Answer with True"
4706,84,False
4649,84,Answer: False
3321,84,False
267,85,False
5932,86,False
3543,86,False
3649,87,Answer: True
1225,88,False
2809,89,False
850,90,Answer: False
827,91,"False, as the records describe different instances of Lt"
3129,92,Answer: True
706,93,False
4000,93,"False, as there are two different individuals with the same last name (Billy and Mimi) being mentioned in the records"
2802,94,Answer: True
4986,95,False
1507,96,False
3898,98,False
3192,99,False
1524,100,False
3637,101,Answer: True
5074,102,False
1111,103,Answer: True
1945,104,False
3068,106,Answer: True
3944,107,False
4072,107,False
4431,107,False
2148,108,Answer: True
5602,109,"Answer: False, as the second record is missing the air date from which it can be determined whether it refers to the same broadcast as the first record"
1665,110,False
632,111,False
4614,112,False
3540,113,False
4051,113,False
4869,114,Answer: True
3377,115,False
5789,116,False
301,117,"Answer: Both records refer to the same episode and entity, so the answer is True"
3995,118,Answer: True
3869,119,"Answer: False, as ""Don Megowan"" could refer to different people in the two records without further context"
532,120,False
1517,121,Answer: False
3351,122,False
170,123,Answer: True
838,124,False
3241,125,Answer: True
5215,126,False
11,127,False
3584,128,Both records are about Mike's experiences with dirty jobs and the tools involved
4212,129,Answer: True
568,130,False
4927,131,False
5715,132,Answer: True
1938,133,False
4511,134,False
1704,135,Answer: True
5364,136,"For example 3, the answer is: True"
536,137,False
1649,138,"The records refer to the same entity (flatmates), so answer is True"
3645,139,False
4679,140,Answer: True
1658,141,Answer: True
2727,143,Answer: True
738,144,False
2884,145,"record 1: Mike Rowe is hosting a show called Wild Goose Chase, where he goes on a wild goose chase to the tundra and joins forces with a team of workers that round up a flock of wild geese with airplanes"
5250,146,True
3667,147,Answer: True
595,148,"False, as Natsuna Watanabe and Zadalauna Watson are two different people"
681,149,False
2213,150,False
4958,151,False
3771,152,"record 1: Borrowed the book ""Pride and Prejudice"" from the library yesterday 2021-04-19 2021-01-01, record 2: Also borrowed the book ""Pride and Prejudice"" from the library yesterday 2021-04-19"
5215,153,"False, as ""Part 3"" could refer to two different parts in two different series or events"
5384,154,"record 1: Jodie Foster actress, record 2: Jodie Foster director"
3722,155,False
4296,156,Answer: True
2280,157,Answer: True
4244,158,False
3649,158,False
694,159,False
794,160,False
1954,162,False
4256,163,False
3457,163,False
4156,164,Answer: False
164,165,True
2955,166,Answer: False
4649,167,Answer: False
866,168,False
3833,169,False
4451,170,False
2977,171,False
1764,172,False
5331,173,"False, as ""La mujer en el espejo"" refers to two different adaptations of the same original story, and so it is not certain that both records are referring to the same specific production without further information"
5920,174,"False, as there are two different individuals named Douglas Simon and Douglas Glover who could potentially be guest stars in these records"
4164,175,"False, as Elizabeth Rider and Elizabeth Reaser are two different people and cannot be referring to the same entity"
740,176,"False, the two records refer to different entities"
5897,177,False
5534,178,Answer: False
1333,180,"False, as Tim Hunter and Arthur Eric Hunter are two different people and could potentially both guest star on separate shows"
5675,181,False
4659,182,Answer: False
114,183,"Answer: False, as ""Thomas Stipsits"" could refer to the same person in both records, but without further context it is also possible that record 1 refers to a different person named Thomas Stipsits who is not the actor mentioned in record 2"
2892,184,False
2245,185,Answer: True
1748,187,"False, as Ben Koeller and Gretchen Koerner are different people and therefore the records do not refer to the same entity"
2146,188,False
5662,189,False
1146,190,False
2982,191,Answer: True
1356,192,False
4746,193,"False, as the second record is a shorter summary of the events in the first record"
2809,194,"False, as ""Guest in the Night"" and ""Madlyn Rhue guestStars"" appear to be describing different episodes of a series"
6028,195,False
3993,196,False
2327,198,False
4181,198,False
568,199,False
5838,200,Answer: True
3100,201,Answer: True
3236,203,Answer: True
6001,204,False
817,205,False
2668,206,Answer: True
2148,208,Answer: True
840,209,False
5860,210,Answer: True
2163,212,False
850,213,Answer: False
5453,214,"Answer: False, as ""John Gielgud"" refers to a specific person (an actor), while ""Shakespeare"" refers to an author (a playwright)"
4812,215,Answer: False
2463,216,"False, as the records provide different contexts for Jeff Garlin - in the first record, he is the subject being referred to, whereas in the second record, he is listed among other directors"
4398,218,False
204,219,False
1896,220,True
3158,222,Answer: True
279,223,Answer: True
1104,224,False
2809,225,"False, as ""Guest in the Night"" likely refers to a specific episode of a TV show or radio program, while ""Joaquin Obradors guestStars"" could be referring to any appearance by that actor"
699,226,Answer: True
3543,227,False
5932,227,Answer: False
5032,228,False
246,229,False
5264,230,True
562,231,Answer: False
83,232,False
4967,233,Answer: True
2221,234,False
5405,235,False
2606,236,Answer: True
4502,237,"False, as George Lane Cooper and Jeanne Cooper were two different people"
157,238,"False, as ""Jun Ki Sang"" can refer to either a person (an actor) or a job title (a director)"
1874,239,Answer: True
5,240,False
3511,241,False
318,242,False
801,243,Answer: False
118,244,Answer: True
3637,245,False
3352,246,"In this case, you cannot determine whether the records refer to the same entity or not based on the provided information"
3140,247,"False, as the records seem to be referring to different events and characters"
4127,248,False
5653,249,False
27,249,False
5058,250,False
1981,251,False
1928,251,Answer: False
3009,252,False
5941,253,Answer: False
3345,254,"False, as the first record is a person named Richard Branson, while the second record is referring to guests on a show named ""Richard Branson"""
2254,255,Answer: True
5172,256,False
2355,257,False
3127,257,False
4691,258,Answer: True
5989,259,False
6018,260,"False, as the incidents described in both records are not the same"
5054,261,Answer: False
2629,262,"False, as ""Clara Henry"" in the first record could be referring to a specific character played by an actress named Clara Henry, while in the second record it seems to be indicating that Clara Henry is a guest star on a show or episode"
267,263,False
5452,264,Answer: True
2155,265,False
1559,265,"False, as the descriptions provided do not contain enough information to determine if they refer to the same entity or not"
961,265,"False, as the descriptions provided do not provide enough context to determine if the records refer to the same entities or not"
2496,265,False
2536,265,False
2820,265,False
5890,265,False
3439,265,False
4684,265,False
1332,265,False
4941,265,False
341,265,False
4272,265,False
126,265,False
5219,265,False
4026,265,False
2208,265,False
2780,265,"False, as the records describe different entities"
399,265,False
4639,265,False
4645,267,Answer: True
2809,268,"False, as ""Guest in the Night"" likely refers to a specific episode of a series, while ""Ken Ruff guestStars"" could refer to multiple episodes or appearances by that actor"
964,269,False
2023,269,"False, as Monica Evans and Monica McKinley are two different individuals"
3271,270,False
2992,271,Answer: True
1473,272,"Answer: False, as ""records"" refer to specific instances or occurrences, whereas ""writers"" refers to individuals associated with certain works over a longer period of time"
1002,274,Answer: False
4357,276,False
4261,277,True
2875,278,False
2993,279,"Answer: False, as the second record does not provide a specific episode number or season, which may indicate that it refers to a different instance of ""Errand of Mercy"
3592,280,record 1: The episode features a guest appearance by Tony Rohr
3900,281,"False, as these records are for different episodes of the same TV show"
5566,282,False
2084,283,Answer: False
2154,284,"record 1: Naruto Shippuden (Dub), record 2: Naruto: Shippūden (Dub) answer with True"
3017,285,False
3168,286,True
1473,287,"Answer: False, as ""record 1"" and ""record 2"" might be referring to different roles of the same person named Julie Martin"
5483,288,"Without any further context provided, it is impossible to determine if the records refer to the same entity or not"
1862,288,I am not able to determine the records you are referring to
602,288,"False, as the two records describe different entities without any clear relation between them"
2919,288,I do not have access to the specific records you are referring to in this example
121,288,"I'm sorry, but I need more context to determine whether the records refer to the same entity or not"
1273,288,"False, as the two records provide different information"
2835,288,"False, as there is no information provided to determine if the records refer to the same entities"
284,289,False
5970,290,False
2259,292,False
2809,293,False
745,294,False
3410,296,False
4667,297,Answer: True
4258,298,False
4513,298,"False, as both records are referring to different individuals"
738,300,False
5566,301,False
80,302,Answer: False
1360,303,Answer: False
3260,304,Answer: False
3179,305,False
4146,306,Answer: False
776,307,Answer: True
1496,308,"False, as the date at the end of record 2 is different from the one in record 1"
1596,310,False
5760,310,False
3865,311,Answer: True
3508,312,False
232,314,"False, as while both records involve a murder and a gay man, they appear to be separate incidents with different characters involved"
3005,315,False
4918,316,Answer: False
4240,317,False
5264,318,Answer: True
4725,319,False
895,320,False
774,321,"Answer: False, as record 2 provides additional context that may indicate a change in circumstances for the family, potentially indicating that they are no longer in the same situation described in record 1"
3829,322,"Answer: False, as the first record refers to a specific person named Kevin Brewerton as the subject, while the second record only mentions his appearance as a guest star without providing further context about who he is in that context"
773,324,False
3002,325,"False, as the records are referring to two different unsolved mysteries despite having a similar theme"
4234,327,Answer: True
738,328,False
5232,329,"False, as ""Sue Love"" and ""Dakota Love"" are two different individuals"
1690,330,Answer: False
4384,331,False
3616,332,Answer: False
560,333,"Answer: False, as the second record does not provide a date for the ending of the event or filming"
3978,334,False
5192,335,False
4689,336,False
1877,337,Answer: True
3906,338,"Answer: False, as ""Sally Wainwright, record 1"" could refer to a specific recording of Sally Wainwright speaking or appearing in some way, while ""Sally Wainwright writers"" refers to Sally Wainwright's profession"
4148,339,Answer: True
42,340,Answer: True
3511,342,False
4418,343,The answer is: True
2451,344,False
3575,345,False
1996,346,Answer: False
1520,347,"False, as Sue Jones-Davies and John Rhys-Davies are two different people, although they have both appeared as guests on various TV shows"
4244,348,False
420,349,"Answer: Both records refer to the same entity (Peter Medak), so answer is True"
4939,350,Answer: True
4682,351,False
3036,352,False
2380,353,Answer: True
2295,354,Answer: True
4343,355,Answer: False
1906,356,Answer: True
4244,357,False
896,358,"False, as ""Rudolf Jugert"" could refer to either a person (in this case, the answer would be False) or a director (in which case, the answer would be True for both records)"
2084,361,False
3161,363,False
1910,363,False
468,364,Answer: False
3645,365,False
5476,366,False
407,367,Answer: True
1089,368,False
2277,369,False
5860,370,Answer: True
2176,371,Answer: True
2319,372,Answer: True
1685,374,False
1550,375,"False, as the provided answer indicates that both records refer to the same episode of a television series, ""Dead End (2)"", but they are not identical as the first record provides additional information about some characters' personal situations and relationships, while the second record only provides an overview of the plot"
3875,376,Answer: True
5126,377,False
617,378,Answer: False
3637,380,Answer: True
5390,381,False
5041,382,"False, as Gary Sweet and Gary Kroeger are two different people and cannot refer to the same entity in this case"
1274,383,Answer: True
2809,384,False
3271,385,False
1524,386,False
4031,387,False
2678,388,False
2637,390,Answer: False
572,393,Answer: False
2272,394,"Answer: False, as ""John Crowley"" can refer to either a person (as in the case of record 1) or a group of people (in this case, the directors in record 2)"
3274,395,Answer: True
589,396,"False, the records refer to two different memoirs by Simon Doonan"
4367,397,False
2177,398,False
284,399,False
4376,401,Answer: True
1119,402,False
3271,403,False
2148,404,Answer: True
5786,405,False
3271,407,False
5494,408,False
5021,410,"False, as Sam Miller and Penelope Ann Miller are two different individuals"
3543,411,False
1641,413,False
5464,414,False
2809,415,False
4691,416,Answer: False
4252,417,True
1906,418,Answer: False
141,421,False
5914,422,"False, as the events in record 1 occur after those in record 2"
4595,423,Answer: True
1617,424,False
279,427,Answer: False
5119,428,False
2759,429,"record 1: Breaking Bad (Seasons 1-3), record 2: Breaking Bad (complete series) (Seasons 1-5)"
4935,430,False
4245,433,"False, as ""Vernon L"
1934,434,False
3905,436,Answer: True
2557,438,Answer: True
3271,439,"False, while both individuals have careers in the entertainment industry as directors and cinematographers, Alik Sakharov and Salim Akil are two separate entities"
2809,440,"False, as ""Guest in the Night"" refers to a specific episode of a show, and ""Lou Cutell guestStars"" could refer to any appearance by that person, potentially not the same episode"
1788,442,False
3730,443,False
3412,443,"False, as Ryan Dann and Ryan Todd are two different individuals and their appearances on the shows cannot be referring to the same entity"
5305,444,True
2122,445,False
6026,446,Answer: True
697,446,"Answer: False, as ""Yukito kizawa"" and ""Yukito Kizawa"" may refer to two different individuals in this context"
5882,448,False
3903,449,"Answer: False, the two records describe different instances of ""It's for You"""
5040,450,"False, as the second record only provides the name of a network and does not specifically refer to the same entity as the first record, which refers to a television series called ""Crime Investigation Australia"""
3645,451,False
4749,452,False
2154,453,Answer: False
204,455,False
3921,457,"False, as record 2 only mentions Ivan Milat's case, while record 1 also includes possible involvement in other killings"
4700,458,False
1356,458,False
5613,459,True
5079,460,False
5065,461,False
4985,462,False
862,463,False
2288,464,False
5119,466,False
2973,467,"False, as the first record is referring to two different people named Stephen Lord and Stephen Angus as guest stars"
3958,468,Answer: True
1330,469,Answer: False
5467,470,False
2774,471,False
420,473,True
1231,475,Answer: True
615,477,False
5258,479,Answer: True
3996,480,False
3084,481,"record 1 refers to Episode 5 from an as yet unspecified series, while record 2 only provides the date for a specific episode (which could be the same as in record 1)"
301,482,False
2809,483,False
2168,484,Answer: False
168,485,False
1103,485,False
1874,486,Answer: True
3201,487,False
2264,488,False
5889,489,record 1: [46] Hanamonogatari [Shiro] [3] Nadeko Medusa - Part 1 Nadeko Sengoku is once again possessed by a snake-like monster and seeks help from Koyomi Araragi
1571,491,"False, as Zachary Barr and Gary Basaraba are two different actors and their appearances on the respective shows would refer to different entities"
4667,492,False
175,493,False
1914,494,False
350,494,False
5136,495,False
3829,496,False
718,497,False
2342,499,False
4262,501,Answer: True
28,502,False
4171,502,False
4811,504,False
5949,505,True
2809,507,"False, as ""Guest in the Night"" and ""Ted Ludzik guestStars"" may refer to two different episodes or appearances by Ted Ludzik on different shows"
638,509,False
5654,510,False
2928,511,Answer: True
3018,513,False
3271,514,"False, as both records provide different entities"
1949,515,False
3514,516,True
3081,517,True
2085,518,False
2008,519,"False, as these records are referring to two different individuals named David"
3548,520,record 1: Braunschlag 2012-09-18 2012-11-06 2012-01-01 45  Comedy AT
2809,521,"record 1: The Twilight Zone - Eye of the Beholder 1959-10-17 1959-01-01, record 2: The Twilight Zone - The Fear 1959-10-24 1959-01-01"
4649,523,False
3321,523,False
267,524,False
588,525,False
5055,526,Answer: True
877,527,Answer: True
5859,528,Answer: False (if the second record is a continuation or update of the first)
5502,529,False
4942,529,False
4991,530,False
3957,532,Answer: True
5150,533,False
4501,534,Answer: True
4049,535,Answer: False
1951,536,"False, as ""Jeffrey Hayden"" and ""Jeffrey Mandon"" are two different individuals and cannot refer to the same entity"
2987,537,Answer: True
4411,538,False
3991,539,False
3857,540,The question provided is not a part of the given examples
649,541,False
3270,542,Answer: True
1245,543,False
1127,544,False
2154,545,Answer: True
1929,546,False
857,547,False
3453,548,False
3187,549,"False, as the two records appear to be referring to different characters and situations"
3645,550,False
5524,551,False
1727,553,"Answer: False, as the first record describes James Tolkan as an actor who appears in a specific episode/production, while the second record only mentions his guest starring role without providing any further context"
2504,554,Answer: True
2809,555,False
4343,556,"False, as ""Jus Addiss"" and ""Justus Addiss"" are two different variations of the same name, but they could potentially refer to different individuals"
3887,557,Answer: True
28,558,False
4560,559,False
1933,560,Answer: False
4009,562,"False, as Chris Carreras and Tia Carrere are two different people"
1788,563,False
2416,564,False
5249,566,False
157,569,Answer: False
3716,570,False
3521,571,False
5643,572,"False, as ""Zach Anner"" could refer to the same person in both records, but ""writers"" suggests that there might be other people involved in writing for Zach Anner in record 2, making it less likely that both records are referring to the same entity"
5835,573,False
3309,574,"Answer: False, as the two records provide different roles for Peter Weller - actor in record 1 and director in record 2"
4164,575,Answer: True
170,576,Answer: True
1256,577,"Answer: False, as ""Michael Sinterniklaas"" can refer to the same person in both records, but ""record 1: Michael Sinterniklaas"" and ""record 2: Michael Sinterniklaas guestStars"
734,578,False
2382,579,"False, these records refer to two different episodes of a show as they have different air dates"
4723,580,"record 1: The Simpsons - Season 28 - Episode 18 ""Walfari"" (2016) 2017-04-09 2017-05-13, record 2: The Simpsons - Season 28 - Episode 18 ""Walfari"" (2016) 2017-04-09"
5654,581,Answer: True
3274,582,Answer: False
4965,583,False
3575,584,"False, as Shaun Davis and Regi Davis are two different people"
3592,585,False
3996,586,"False, as Juan Carlos Coto and Carlos Lacamara are two different individuals"
3556,587,Answer: True
1104,588,"False, as two individuals named John Ward and Mary B"
436,589,False
394,589,False
3212,590,"False, as the first record specifies a specific date range for Kalle Wahlström-Zackari's appearance (March 10, 2017 - January 1, 2017), while the second record only mentions that he guest stars"
769,591,False
1558,591,False
1002,592,Answer: True
5320,593,Answer: False
3413,595,Answer: False
3958,596,False
2225,596,False
5395,597,"False, as ""Bill Purple"" could refer to either a person (as in the first record) or a company or organization (as in the second record)"
4392,599,Answer: False
2809,600,False
5854,601,True
1641,602,False
208,603,"The records are referring to the same entity (episode), so answer is True"
5906,604,Answer: False
5615,606,False
1190,607,Answer: True
4440,608,False
2274,612,True
791,613,False
4937,614,Answer: False
5234,615,Answer: True
911,616,record 1 and record 2 refer to the same entity (episode) as they have the same date (1964-10-22)
5136,619,False
3075,620,False
2915,621,Answer: True
5526,622,False
3355,624,False
1763,625,"record 1: The Big Bang Theory (Seasons 1-12) [DVD] 2014, record 2: The Big Bang Theory (2007) Creators: Chuck Lorre, Bill Prady, David Mills"
2572,626,Answer: True
3092,627,"False, as the two records are describing different events and characters"
749,628,False
2487,629,Answer: False
3543,630,False
3552,631,"record 1: The Longest War 'The Longest War explores America's longest military conflict - the war in Afghanistan, which began after the September 11 attacks in 2001 and continues to this day"
3780,632,False
3547,633,Answer: True
3489,634,"False, as the titles and timestamps indicate that these are potentially different episodes of two separate dramas or series"
4743,635,"False, as the provided descriptions for both records are identical, indicating that they refer to the same case and suspects"
4504,636,Answer: False
5336,638,False
2810,639,Answer: True
924,640,"record 1: Confession 'Kahlan and Richard meet a man named Bordo who claims to be the Emperor's advisor, seeking their aid in overthrowing the Emperor"
3575,641,False
5758,642,False
3790,643,False
1984,647,False
1691,648,False
476,651,False
2661,652,Answer: False
3592,654,"False, as Tony Rohr and Tony Todd are two different actors"
3540,655,"False, as both records refer to different individuals named Karen Miyama and Karen Tsen Lee who have guest starred in different shows or episodes"
4051,655,"False, as Karen Lunder and Karen Tsen Lee are two different people and have appeared as guests on separate episodes of the show"
4520,656,Answer: True
284,657,False
4238,658,"Answer: False, as the dates provided for record 2 are incomplete (only the day and month are given)"
3096,659,False
2066,660,False
4168,661,The answers are:
604,662,"False, as Jerry Gracio and Amy Grabow are two different people and therefore cannot be referring to the same guest star in both records"
3013,663,"False, as Marc Daniels and Eddie Daniels are different people and could potentially appear on separate episodes of a show as guests"
5671,663,False
2809,666,False
1119,667,False
3398,669,Answer: True
1805,670,"False, as Patrick Bailey and Patrick Kerr are two different individuals and their appearances on the shows do not indicate that they refer to the same entity"
5218,671,False
5993,673,Both records refer to the same entity (Niki Schwartz-Wright)
2816,675,False
3882,676,Answer: True
4398,677,"Both records refer to the same entity (Nic Pizzolatto), therefore answer is True"
808,678,"False, as these records refer to different individuals with similar names"
5,679,False
1225,680,False
5223,681,False
1557,685,Answer: True
3587,687,False
676,688,True
3960,690,Answer: False
2073,692,"Both records refer to the same entity (Garth Maxwell), therefore answer should be True"
4379,693,False
5756,695,"Both records refer to the same event, as the dates match"
52,696,False
391,697,Answer: True
2808,698,"Both records describe the same episode of Law & Order: Special Victims Unit (Season 3, Episode 2)"
63,699,False
5938,700,"False, as ""David Mack"" and ""Gene Mack"" are two different people and cannot refer to the same entity"
2809,701,False
2809,702,False
3641,703,False
2616,704,"record 1: Peaky Blinders (TV series) - Series 4 (2017), record 2: Peaky Blinders (TV series) - Series 5 (2019) (post-production)"
1532,705,"False, as Bob Rose and Will Pinson Rose are different people"
3041,706,False
4986,707,False
5331,708,"False, as there may be different adaptations or remakes of the same original story with different casts and production teams, making them separate entities"
1998,710,False
2662,711,Answer: False
241,713,"Answer: False, as ""Marika Carlsson"" could refer to two different individuals without any further context provided"
4398,714,"Answer: False, as ""Nic Pizzolatto"" could refer to two different individuals"
1121,715,False
2711,716,Answer: True
3229,717,Answer: True
2082,719,Answer: True
3302,720,Answer: False
3834,721,Answer: True
4066,722,Answer: False
2094,723,False
3999,724,False
10,725,False
2065,726,"Answer: False, as the given information does not provide any further details about the entities referred to in both records"
10,727,False
3031,728,"False, as both records describe different episodes of the same TV series (Millennium)"
3351,729,False
5345,730,False
5903,731,False
2774,732,"Answer: False, as ""writers"" indicates a role or occupation, while ""Gene Levitt"" is likely referring to a specific person"
22,733,Answer: True
5395,734,"False, as ""Bill Purple"" could refer to two different individuals in these records"
3379,736,record 3: Apple Computer Company was co-founded by Steve Jobs and Steve Wozniak in 1976
3088,737,"Both records refer to the same entity, i"
3637,739,"Answer: False, as the spellings of the names are different (Shinbo and Shimbou)"
4331,741,False
3345,742,Answer: True
4325,743,False
1681,744,False
2315,745,False
4513,746,Answer: False
3733,747,False
1333,748,"False, as ""Tim Hunter"" and ""Hunter guestStars"" are not directly referring to the same entity"
1981,749,False
2755,750,Answer: True
5590,752,Answer: True
1509,753,Answer: False
5310,754,"False, as Derek and Derrick are different individuals"
2511,756,False
3161,757,False
4946,758,False
3910,759,Answer: True
4424,760,Answer: False
3271,761,"False, the given records are referring to different entities as they are providing information about two different individuals"
5817,762,False
1111,763,"False, as ""Mark Beesley"" could refer to both a person (as in the first record) and a director (as in the second record), implying that these records are not necessarily referring to the same entity"
2884,764,False
1665,764,False
4828,765,Answer: True
2977,766,False
1832,767,Answer: False
214,768,"Answer: False, as ""writers"" implies that both records are referring to the same individual named Kenneth Lin, whereas without further context it is unclear if this is the case"
5232,769,False
2809,771,False
2547,773,False
4037,773,False
4175,774,False
2809,776,False
5837,777,Answer: True
1551,778,False
1708,779,False
5354,779,False
4095,780,False
4365,781,False
1132,782,Answer: True
4695,783,"False, as ""Bianca Kronl?f"" could be referring to two different individuals in each record"
2742,784,"False, as Owen Roizman and Owen Harn are different individuals"
1040,785,False
68,787,Answer: True
2610,788,Answer: True
4297,790,True
1711,791,Answer: False
2451,792,False
2937,793,True
935,795,False
566,796,"False, as both records refer to different entities"
5654,797,Answer: True
5206,798,False
4738,800,"Answer: False, if the records refer to two separate videos titled ""Hand Walk II ~ Muscle Gym ~ Ottoto 9"" posted on different platforms or released at different times"
3536,801,False
3967,803,"False, as ""Lockwood"" and ""Schmoke"" are different people"
2809,804,"False, as ""Guest in the Night"" and ""Elva Mai Hoover guestStars"" refer to different episodes or shows"
1005,805,False
182,807,Answer: False
4986,809,"False, as ""The Forbidden Guests"" is a specific episode of a show, while ""Moyna MacGill guestStars"" could refer to multiple episodes featuring that actor"
5866,810,False
5181,812,Answer: False
3386,813,False
5223,814,False
5735,816,False
2085,817,False
2960,818,False
2154,818,Answer: False
3814,819,False
2809,820,False
4873,821,False
2688,822,False
198,822,False
598,824,False
2287,825,False
1475,826,"record 1: A Journey to the Center of the Earth by Jules Verne 1864-07-24 1992-01-01, record 2: The Journey to the Center of the Earth by Jules Verne 1864-07-24"
2404,827,False
5671,829,Example 3:
1922,830,False
1827,830,False
5863,831,False
5554,832,"record 1 and record 2 are referring to the same entity (the serial killer) in some parts, but also introduce new characters and cases, so the answer is: False"
4813,833,False
4386,834,"record 1: The President visits a Ford factory in Michigan, where he is greeted by the plant's workers"
2192,836,Answer: True
133,838,Answer: False
455,840,Answer: False
5331,841,False
3944,842,False
4174,844,"Answer: False, as the given information only provides the same event description but for different records"
3351,845,False
1109,847,False
4452,849,"False, as ""David Steinberg"" could refer to either a person (in this case, a comedian and director) or just the name of a director (as in ""David Steinberg directors"")"
2721,850,False
3751,852,False
2973,854,False
3215,856,False
3367,859,True
3678,860,"False, as record 1 describes a specific episode, while record 2 provides a broader context about child neglect and parental issues"
4037,861,Answer: True
4240,862,"Answer: False, as ""Jon Seda"" could be referring to multiple individuals in different records"
5297,863,"False, as Phil Harris and Rachael Harris are different people"
1210,864,False
4511,865,False
1089,866,"False, as Brion James and Sedona James are two different people"
518,867,The answer is: False
723,868,False
373,870,"False, as Paul Couch and Paul Comi are two different individuals"
2543,870,Answer: False
5267,871,False
5634,872,"False, the episodes are from different shows: ""Bäst i tärst"" and ""Back Where They Came From"""
4864,873,False
5108,875,False
1996,877,False
3271,878,False
1376,879,False
3586,880,Answer: False
2987,883,False
4864,884,False
3677,885,False
1340,886,Answer: True
1356,887,False
3271,888,False
5607,889,The answer is True
548,890,False
4557,891,Answer: True
3645,892,Answer: False
1089,894,"False, as Brion James and Beau James are different actors"
4935,895,False
1119,896,False
4741,897,"Record 1: Master of Magic and Record 2: Club Gyeongseong are not related, therefore the answer is False"
5126,898,False
1619,899,Answer: False
5624,900,True
947,901,False
3930,903,False
3291,904,"False, as the timestamps indicate that the records are referring to two different instances of the show"
5986,905,"record 1: Episode ""The Flaw"" (S7E13) 2015-03-08, record 2: The Flaw (Season 7 Episode 13) 2015-03-08"
3761,906,"False, as although both records are about the Arctic and traditional ways of life there, they refer to different indigenous communities: the Caribou people in Canada (record 1) and the Russian village, Saami community in Norway, and scientific community in Svalbard (record 2)"
83,907,"Both records refer to the same entity (Stephen Gyllenhaal), therefore answer with True"
4807,908,False
4036,909,False
805,910,False
1039,912,False
2085,913,False
102,916,False
3940,917,False
3831,919,"Answer: False, as the dates provided are different for each record"
5431,920,False
3715,921,False
4616,923,False
2853,924,"False, as ""Robin Wright directors"" could refer to a group of directors who have worked with actress Robin Wright in their films"
3632,925,False
3324,928,record 1: Thomas is a main character in this production; record 2: Thomas Petersson provides a guest appearance
160,929,False
4404,930,Answer: True
2401,932,False
452,933,"In this case, we can't determine if the records refer to the same entity without more information about the episodes"
4821,934,False
926,935,False
3106,935,False
4105,935,False
1838,935,False
1189,935,False
1444,936,True
1133,937,False
4856,938,Answer: True
5187,940,"False, as Glenn Plummer and Joe Glenn are two different people"
3069,941,"False, as the two records are about different cases of murder investigations"
2726,942,Answer: True
